id,site_id,identifiant
d39d1f27-de77-4ead-8435-91d093e0be98,1,12936
747c3ab1-46cc-4ff6-b190-bc66e155c408,1,6388
821d64c6-8d75-4330-89df-7d377fd9ef11,1,50239
5566d894-2838-4c33-a693-eddc1eb775ff,2,nm0309039
0139b25e-5e0a-4e22-b64b-2c3c76077801,5,Q258999
4b93b1da-b16c-403d-8d48-32b43319b60f,5,Q53680
50261d4a-bce5-4ff4-8fce-ce16207795a2,5,Q180962
cb315482-d43e-416c-84c7-c20248c34b92,1,6340
673f5311-b85f-45c4-b307-98a8622baf0e,2,nm0193617
d33a67db-e47f-4daa-9268-5fb04c2c6ba7,2,nm0002303
d14a8310-293a-486c-8314-f332fe6f0281,1,160767
de4bc13e-724e-4e88-8e1d-da1832f92c32,2,nm0082772
c9155586-acc8-4dc9-b1f9-171d8a96b31f,5,Q125904
87523709-de90-474a-9f50-83ab470f2944,1,1032
26c2206a-709c-4529-be78-70f627ce03d0,2,nm0032561
4bca8618-e5a8-4a6e-9682-40cad534cb99,2,nm0689728
ed577724-bc10-415c-a0d5-e0d00ce6a6da,2,nm0003367
fb5c03ae-ed8b-48de-b6a2-cadf3a6aef51,2,nm0505662
24bbcb0b-a79c-4e6e-866b-67b46787d39c,2,nm0318522
b074c409-57b3-45fd-b6da-49f3d00b2ac7,2,nm0740264
1c087b89-1d64-4072-a1e8-6a2d39cbaf15,1,24629
4be96bd8-4446-4b47-8aec-158e27c67cc0,5,Q708530
52cff270-2eac-4c01-8dc3-623beaf35ea0,5,Q172653
2e24400b-2353-4be5-b6de-746870abf0cc,5,Q26806
6ae5a921-8f6e-4216-b7aa-c1703c0d51c7,1,175505
603c3e5b-e5dc-4849-b507-ffcf29625478,5,Q318249
e252ca21-3bce-4f05-ae6b-bea3f665992f,2,nm0423646
caafde9a-3fc4-4b45-bb83-fed37a97f728,1,59366
b45a92da-cdd9-4f94-8ef3-9e08620fd518,1,70066
9cabf13e-ce81-4ab8-8d9a-71779bbf7201,5,Q191084
586b14c5-c2ee-43ff-8a2f-83224d4b2a35,5,Q259968
425d5865-6871-4526-85f2-998a1243b087,2,nm0788234
8596015e-bda7-4ae3-87e2-ae16b55e4264,1,57630
06081bea-aa87-43fb-bb02-9ab63cab7ee5,1,5606
2c74e0c8-f11a-4749-b7f8-20f709ba7252,2,nm0017450
79113a32-c924-4c98-99ad-84c8e1e02d32,2,nm0002044
b2e62ecd-a58b-4f20-aab3-7b8d9de66b93,5,Q271284
6ff9bfe3-1ea3-4b07-9d4a-31d3350ce378,1,37761
fa45e10b-c973-472c-9158-4e2172983f2c,2,nm0179281
dd595009-22d4-4cb5-a5be-6554f43ed66b,2,nm0551234
4f3f6745-8f2a-4bd2-86bc-60ecd41ed6a5,5,Q48337
3ccfe979-8220-45b4-87c1-12f1c5d293ae,5,Q523144
bae53ff0-6f8c-49d0-9671-bf57db03c4c4,1,46391
67078568-af99-4820-b3a1-21678b9ee52a,1,19298
f9485d4b-a9f4-44db-a5ee-4f5ccdbda1a5,5,Q382420
244029fc-c0e9-4418-a4cd-2643f8018ac6,1,24363
a6ae731f-60ea-4f60-9b28-ee646d892714,1,24954
da68c48c-223c-47ec-bc78-2d4d01f454c9,2,nm0001466
33ac206e-5512-4b2c-8fca-472811ccee66,1,2560
82613446-9468-4a60-b491-0e5d769f5207,5,Q6680423
2f46ab92-e56a-4292-a1a0-bc5e1fb70626,1,4232
731d3502-27e5-46ce-8259-acc4c5918385,5,Q383420
9476649f-b8d6-4d19-a8e2-a62073f125ba,2,nm0057690
91a30d92-a036-49b3-b0f6-e2210d0980b6,2,nm0543779
5a681ec0-e38e-45a0-b5ff-d2a5428cb634,2,nm0222545
126b4f2c-7c5c-45c0-8af5-5eb2602e53e3,1,113505
fec23f8c-d744-4cba-a671-562ea41e4c12,1,14899
ff82e1b3-ed50-4d2e-94a3-9416e2ffa7fd,1,87155
4c7e93dd-e643-48c2-ab7e-a9ed8ab2533c,2,nm0691311
974c11bb-ab89-4e17-8ddc-3d32ce4c88c3,5,Q233862
3dc69d31-75bf-4349-8051-8476df7658ea,1,1533
8b73a38c-8a97-498d-a6c7-03bddc910aed,2,nm0001472
fd5ba694-654e-4c21-8fef-baf3430dc484,2,nm0881433
a114cd9b-140e-4faa-8c45-e5519ab06350,1,24534
71d017e0-f2a0-47aa-a64a-fc49366a6e89,1,175033
333fd4ba-a77d-474c-ad87-f9d2bc53d909,1,55199
04c8e316-6ffd-400c-9c77-14d0a347ee5d,5,Q1739736
1f5030f4-c846-4ad7-bd38-0168127b9856,2,nm0424060
2c15c95a-e45a-4db3-99bb-6c4f00775e5d,1,65402
f311c9fd-5500-439a-9cdc-d84c6ec8a6d2,2,nm0804738
278993f2-a084-4751-aa72-d368cb6627bd,2,nm0870061
c76830fe-bba5-4b0e-9af9-75380851d622,2,nm0785664
eb40607d-f655-4a53-bd2c-8b018b4d0876,2,nm0353584
41b9a8fb-da7a-4d14-9ca3-e44fc70d3527,1,70165
c46a4da0-11c9-477e-812f-4a0422fae3a4,2,nm0208571
7c3fb641-5573-4c5a-a6b1-f030c0aa99d4,2,nm0255278
71f66128-9fc1-4cb5-9c82-2ad2798b0e3f,5,Q5386593
debd326c-45ca-4ec3-a5dc-0e870863c6e4,1,1683343
2284b4d3-1e34-45e5-8964-4bf8cc46bedc,1,1639
6fa27987-e9ef-43bb-b51c-b0e9f4bfefa0,5,Q717498
8b8a29ff-ad0a-420d-a140-98f89451a24f,1,34584
765d7669-6324-4204-b8c6-f4da50fefd51,2,nm0220997
54609d9e-a671-4a29-885a-189111fbb744,2,nm1255730
6fe19e72-bc29-4caa-ad03-6b78b05bd33e,1,65957
01bb11e0-dda7-4ce7-8250-803ac11ae859,1,56024
b8d55c7b-1321-40e6-a0af-9d1ae376cbfe,1,24547
72eb25d0-bd63-4ffb-bb2b-33deb4854c25,1,6780
e43bcff8-2a5f-4b3d-98b5-57a71930cbc5,2,nm0544488
5170e231-b8d5-4e45-8205-d38527bccc0b,2,nm0384876
1ce8e052-dd45-49b4-bbde-569c314507dc,1,54691
a44588c6-e120-4591-bf03-4c36d966620f,1,28970
8f2492f4-4ba1-4f53-939f-7f3afc8b325a,5,Q95030
be8dee6e-3639-4769-8db6-140c133aa9fe,2,nm0001100
55a018ac-eea4-42f9-92b2-671d376bea5d,5,Q102341
9ad57d6c-b09a-4a26-8939-f35fcca2ff31,1,65843
be4568e6-cb02-415f-bf42-a60c2f108a5a,2,nm12495816
c58f6c03-f82c-41da-b09b-1dd6dd9eff92,5,Q1685876
585d6e48-4c9e-4f4f-a34a-a48a295d1187,2,nm0378255
6575add6-6ab0-4f77-81dd-0c8211f4a2dd,1,58867
4984e389-50e5-4512-b224-3aa756797d94,2,nm0390159
1a2ef902-20dc-4a40-8728-45fd7edfc5c3,2,nm0530365
f7ab423a-dbbd-4786-82fe-94ebe9e06379,1,14252
4568fa78-fadd-4609-906e-418392ab9826,2,nm0694341
b15e1faa-bc89-4f37-8d10-575930ded8f8,2,nm0958993
70c6d3f3-0832-4eab-95cb-824b524606c5,1,78523
d70b78c4-bdf4-48d5-b3ca-c9c92c370d82,2,nm0859241
db42f8ab-dd70-4939-93c0-51700b5731fd,1,10930
9f822e4b-9677-40b8-9936-5d52533e5912,2,nm0000906
2c1dd05e-102d-4a21-a1aa-bc2172bbf3c0,2,nm0004384
d101e63b-7790-43f8-86ff-8e65e58cc56c,1,5048
610a2b75-9e6e-4c94-a4ac-3c9baf3a6048,1,1135
e9f476c2-408c-43f0-857a-a2c6f017983f,1,7187
15c1eff4-1271-43a0-928a-cd3ad24f84a8,2,nm1212722
eec80990-1186-4dff-832a-0b741415d569,2,nm0922799
0e0d6db8-0e7f-403e-a3ba-b07acf25c55c,5,Q726095
d4d48009-4e74-4323-808b-85fef8719cde,2,nm0699545
c872e22c-096a-4b71-886e-491e7733d3df,2,nm0181902
381be8f8-0124-4b24-8acc-df33cf8acc83,1,136761
34fd6901-e3ef-4d14-a6c7-d28c82ca8b65,2,nm0898571
d5a0061c-5b6e-4f38-bf94-3b886797e12f,2,nm0661577
66febc0a-ad02-4519-8302-25cb83eaadef,1,37877
e32a29b4-bdaf-460b-bf9a-55bded7e1354,1,109985
e5923603-f06d-4166-8bc1-3ce7539c71fe,5,Q2737
7f28c21e-b753-46c8-891f-bc1618f1dad3,1,21085
480f5b79-e0a1-4a73-9224-1ddc4bdef8ae,2,nm0006320
f46faff6-1f17-46ee-9b88-5321a3fd2f70,2,nm0325543
8a49febc-55fc-4ef9-9d75-3c25b505372f,5,Q36184
f92fde13-a153-47cf-a99c-b3777a8a05f5,1,19640
2e1b103e-33f8-40ae-ba2e-c1f971e34b7a,1,8642
3ef5cf63-9377-4474-ac8f-cfa6320c4523,2,nm0000210
df4f2f7a-e7bd-4e39-bf2b-871d1bf260cb,1,10158
5bcabf94-1542-42a6-ae67-3e44455d95b9,5,Q7089885
e51dafbc-1271-44ff-884f-700cbcbc3f2b,1,6856
b4a1e562-2d41-4841-9a46-0d40b340018f,5,Q434342
d4809c32-d0ad-4b58-80d7-e6ca92be8e76,5,Q3454165
6e64b82d-1151-4d3f-87fb-268eac477c36,2,nm0002304
f5664ede-0621-4db1-84c2-14b9c598db73,1,7861
e509fd4b-d43e-45b4-a42e-dda248323894,1,57271
eaadc0c4-3bdc-4f0d-ad89-57f9d1f72525,1,16988
061da207-3ba9-4ec9-8fe1-49ebe667256f,2,nm0935641
97c4ae3f-9b8b-414b-a988-cbed408101a2,2,nm0447474
f330ec61-0ba9-4da9-b1f0-1353f9ab641c,5,Q162492
a673b4d8-9e04-48ab-9b14-7a7d84ff3a2b,5,Q470251
c32e1a30-dc30-40fd-82ab-d408596c5de8,1,118985
c71d12bc-ad45-4557-9616-4209143ff5a5,2,nm0467482
0ac3a2be-f72e-47a1-86b6-9932279a01c3,5,Q314623
860dc82b-a1cd-4ee7-b39f-13a58fb20f33,2,nm0000750
bd769648-21b4-48ec-8c52-1b235e28e4a8,2,nm0745087
f7048caa-5520-4ae1-8711-c6d7d2b2689e,5,Q360737
5efe606b-f9bb-4a40-a6a4-2a41090dd995,2,nm0002240
241cc58f-262e-4752-a58b-236ab817293f,5,Q3168672
1e73f9bd-bd38-415d-9739-c6617b953d31,1,12964
1adc8ee7-27cc-4d4c-8b33-c565a30ad227,1,18181
160ee36b-0ec9-4fc5-8821-280cdae7b274,2,nm0005251
df14c624-c425-4641-97e2-4b382cc4fd94,1,103112
74e3cd73-67f4-4c22-b2fd-18ed04c93a8a,5,Q727810
ae0749cc-2913-4493-b369-1985bb40fad6,2,nm0000379
7a3b3f1b-b73e-47c2-9b12-ea81bc87816d,1,49025
760b115b-c719-42c3-8eff-2b59141a1835,1,69563
84cf14eb-0671-459d-b6d4-6f8888c61b9d,2,nm0000382
b4550568-0d29-4d6c-ab05-1e085ef828e0,2,nm0117139
89f6c877-280b-4c36-b0df-d38ca44a6da0,5,Q942796
ea853bcb-5133-40e4-9269-735d810c84b2,2,nm0000133
f9485d4b-a9f4-44db-a5ee-4f5ccdbda1a5,1,22675
e1f8ec93-48cd-432f-b645-9c4bc6f8f419,5,Q129092
41d28fb1-1d67-405f-b77f-3f82969701c0,2,nm0878597
da68c48c-223c-47ec-bc78-2d4d01f454c9,1,4385
25a98913-b3cb-49c3-b605-6287fa808770,1,8876
180b3083-5cd0-40f6-9817-7d948fd63436,2,nm0910607
ce02416d-4d88-4675-a232-f717eb9615c0,2,nm6036593
e10fb817-1ef1-4fa2-9cae-f7ac0e1d0a78,1,132235
9d306803-2aca-406e-8504-818f381153a8,5,Q557272
13de9c65-6685-42e3-81a3-313c7799b3e3,1,14134
cce8abae-6a03-4976-aecc-fac65fa2f0af,5,Q4685338
7503a4de-179f-4354-a74d-70b7730fdb93,5,Q1999598
9541d6e9-f51a-4a09-bf1a-9dfa415d89f3,2,nm0183258
93733c67-5410-4644-9dcb-e1f77dee549b,2,nm0205307
dd0dec72-7298-4d32-9439-ee69eb4219d0,1,8246
531d0109-a630-4567-8f6c-fceb7834cd85,1,5359
f87f637d-0247-4bfb-876f-a29d5f60f51e,2,nm0609555
1b399fb2-b4cf-4d79-ad90-e43790eea60f,2,nm0004303
88d48d6d-43ba-49a6-a3e3-451fb5686fcb,2,nm0744035
fb21eb15-ef35-4d9f-9462-c624709dfc4e,2,nm0001181
72079116-10a8-4df7-b805-aa8bac388822,2,nm1259103
6d6b9926-4fcc-4d9d-a518-c235ae6cf8e8,5,Q3372439
575631e0-dfc7-46af-b40b-c25fc5b26498,2,nm0000518
aa8ea578-ca5e-42b8-833f-6b8f030d0559,1,70994
82785794-132c-430e-b76e-234db9663056,2,nm0225746
b9157a35-5f7b-4f99-98aa-024d87c427ef,5,Q231163
683e8a41-db90-4df2-81a9-2745e6592bfc,2,nm0102722
9ecb7c39-9dc6-4af8-8f2b-d39d4ea21c85,2,nm0906857
eedaeaf2-b31d-456d-870f-0679136edd99,1,32012
0c46139e-23c0-4fcb-99f5-6b172b64a91c,1,229661
ad31190a-f6b4-4e10-a125-68fe2a1f6aad,1,18069
ea45b440-d05f-4288-869c-d45d0545fb4c,2,nm0027183
1ad1ab70-a1f5-49c4-9ee3-f96c65c0c158,2,nm0910800
b53e9ff9-8674-41b6-9092-f96c5bb37b0a,1,174875
1f20e0b5-042d-4d3d-b452-7b8b66bb0377,2,nm0000714
a5c8e104-82c7-4b33-9b96-8747f7f8f88d,2,nm0608859
9a4c055b-d92e-46ae-b854-e9c16fc01878,5,Q17566665
bd203b99-b5f0-417d-a0b9-53cfa922337a,2,nm0941671
2151bc58-9aa1-42bd-81cc-d400cf619e94,2,nm0672127
4c6389ca-0333-4abb-b648-c5509ed8a973,2,nm0105475
fbd799b1-e7b5-495b-be49-d671a44fc7b8,2,nm0340580
104a28d0-e0e0-4d74-961a-ae0170173f56,2,nm0276823
7679b6c7-9447-47de-a312-c7d3f06e5046,5,Q358990
93c78ec3-ce30-4320-a560-a579920aea9b,5,Q379808
ea4dc8b8-ca26-4ca9-8d88-4745933a6272,5,Q272977
685c7858-cb11-4868-94c7-aa7a64b8cf4e,2,nm0725765
0f28abed-ea87-4ebc-830c-31f975f34227,1,73931
31c4d32c-d49e-4f41-b00b-8d74024d662d,1,54441
a2f5a1e7-fe56-4339-8f6f-96399bfe3a81,2,nm0565982
c9abd801-0b54-438c-a96f-4b6a87168856,1,937783
f2ac9db9-adb2-495e-84eb-74bade467196,1,2214804
680e5ece-c23d-4518-9bfc-44bb497883bb,1,11086
8fcc480a-a92f-4062-8ff7-fd6c3363019b,2,nm0392035
21cf484b-1088-4fcd-a914-1a010cdae275,5,Q2838329
d88d5cc7-558a-47df-8569-9cf77e54925b,5,Q963136
ae1882ba-012a-41d8-bed1-8d5358fc9fc6,2,nm0844358
5341a2e4-35fa-4454-ab11-ed797b5bfff9,1,17016
e05ddb90-2b77-4e65-be76-4f8fbbc54413,1,68209
a6bc20c1-fd68-4fa7-868c-b8128fa3e697,2,nm0241484
ec52278f-fbcf-4450-8074-ad60f17c1f27,1,103393
37e63c47-ae7e-4bec-bbbd-be947b553c60,5,Q448362
8be0eb05-f357-48b7-ae79-6f9859c9a5a4,2,nm0065847
8c19b5cd-5a11-47d8-80a8-bc067cbfc0c7,2,nm0000534
3915cb4f-2874-4d87-8159-b957f915e34a,1,42171
eadcd628-493d-42cd-ada7-3f8323c07be1,1,32069
adb60929-26d0-4453-af01-2ab53dfd62cf,1,18324
af159125-2968-42dd-802f-01281faeeb3a,5,Q3101750
49deace0-979f-453d-aa8a-5dc0601aa55f,1,1551
ed65b517-8415-4c69-a466-3a98623857ac,2,nm0082893
1cbce862-ede5-4e45-a7b0-8d0388f1620c,2,nm0000431
5be045f7-c125-46d1-bd5c-db62961559c9,2,nm0002980
13c40bbb-ac83-4d63-98a7-676a2369c61e,2,nm0367431
f9678a6a-a73e-478e-bcbe-02b479873e8f,5,Q3119717
a99b4588-483e-48ec-b909-b01962749e71,2,nm0700072
0e0d6db8-0e7f-403e-a3ba-b07acf25c55c,2,nm0283500
c470af12-9b85-42ad-beb4-8cd690e54989,2,nm0606886
23147eaa-ea9a-4bfa-bb5d-6633606649d0,1,1291961
05021e2a-10f5-479d-9304-48565d139a99,5,Q739521
95258eba-9eb3-496e-9813-628759fa642c,2,nm0005645
e1876dde-5435-49af-8387-8a5c0c6ddb80,2,nm0891554
88738543-da33-4a8b-ae5b-69130ba7a3fa,2,nm1818744
3fcd9ae0-5ab6-4b60-af23-a84608e2469a,2,nm0000195
75f15d90-46bf-45cb-95bd-9f8d2eaaa17c,1,206919
b11662ad-9d33-4067-a16d-2eb0093ad38c,1,1259
d4d2e0a3-8e8d-4544-9a4d-a78052a94324,1,8656
8ebe34a2-fde2-4562-abee-5443e257a9f1,5,Q2071
59cc6e37-3d33-4f93-9e79-57c1d1d6d46e,1,1020074
ec523f2b-147e-4a29-ac8b-6b0d302e82ae,2,nm0405054
3f642b13-4ae2-483d-95c9-4ba2d0759875,2,nm0580886
f9d0a497-3e09-4118-8b02-6ef12669a6a4,2,nm0395924
03a05d00-9497-4207-adf4-f091f9c4e275,2,nm0005460
ab30ce73-7278-44c1-b91f-92cd5784520a,2,nm1139726
74d01206-9a85-48a5-86e9-75f658cac2cd,1,1023380
8f6befee-6bba-4d46-9a4b-9dca146666f4,2,nm0359256
d2f7436e-39f8-4728-8bbd-f412abe7eca4,2,nm2771436
3c203699-5c02-48bf-9751-d7dec120c326,5,Q1101136
16f9b526-9b94-4ea9-84b6-16a6a6d40a90,5,Q363241
dd0d3199-6331-4e71-b6bc-b503d848a333,2,nm0002301
cd43e0f9-b390-4ed4-8678-5517d0f86f7a,5,Q471010
d1b5eea4-2394-4136-b5f4-6ebc6869f299,1,4078
84d2a5dd-d1c8-447c-84af-90642e95eae9,5,Q19190
6776df6c-abd8-417f-b0e4-00b0981f8de9,5,Q506885
e252ca21-3bce-4f05-ae6b-bea3f665992f,1,8965
bec132b3-ff24-453b-885d-dac0199f21e8,2,nm2954422
23e95005-fa85-4a84-bdda-af742d096e0d,1,60220
d46d89c6-857b-4dcb-bbd7-cae41eb94048,1,1270420
54904aee-9be1-4b16-85f8-c750855faeba,1,2138
2b331124-6c9f-439d-8b40-8ca3582f9adb,1,58165
83a7b2a9-e15f-4832-9c50-1f8f98076323,5,Q35332
d92d586a-fcb5-4f54-ade3-dd09b7160208,5,Q204394
e030af2b-b73f-49a9-a418-677192e7578d,5,Q85678795
e196b96c-5686-4cd0-8318-1a91244381c0,2,nm0000829
5fc07990-cdcc-4629-aaef-27a5b63fc57d,1,4065
16549c26-c301-48b9-a85b-4a751ef4e9d4,2,nm0002207
1ad4bbce-ee9c-4725-8d22-803a63d1af4b,2,nm0292129
8ee80642-ac93-4ee2-bbcf-15c7a64b20df,1,16672
273a7072-20ea-4843-80c6-e563255274b6,2,nm0573093
af169527-94fc-4c28-99bc-dfdd5c85dd7a,1,2051
b63e065e-e5df-4476-a439-133a15f24b28,5,Q55419
180b3083-5cd0-40f6-9817-7d948fd63436,5,Q76819
343ced1f-aa35-4b11-bf02-4032be82cacc,2,nm0542539
b38ea120-cb72-441e-9261-a75d1ae69860,2,nm0799562
3592b5b0-27ce-4aea-aec6-6276930a6455,2,nm0001661
d6e764af-95a5-4ccb-a805-bd25afc69e47,1,56054
65da2e03-f466-416e-b764-60be58574880,1,14877
c9e467af-d71a-4dd7-9863-8860e6bb3748,1,16970
6c872791-0660-495a-8d7a-8911111e2256,2,nm0836328
cf9b8efc-5626-4a20-95a5-2fd4ca2246a7,1,24796
89118add-2d54-45b3-b694-8d2870ed5856,5,Q39072291
43637021-cee6-4e07-8582-36558afc3a5e,2,nm0001774
e273dce7-2e4d-450f-8ff6-2128b7cd707b,1,3111
92130895-90d9-49f0-9fc0-6efe13b526c5,5,Q3369846
0e2ed2a3-3092-419a-af3c-4b9f6a71041e,2,nm0770127
a30e981c-32fd-4308-ac63-1cca96a62ce1,5,Q236630
e237c75b-d024-4fc2-b49f-75444cc6753d,5,Q107404
e39e29cc-a2fa-4b9f-a19b-d3aea2267834,2,nm0349869
7b9edf82-c5ab-42a3-94ba-2d15f2703aae,5,Q684771
dd079785-f297-4bd0-a0e0-55fa60b42aac,2,nm0000877
3b43cf10-b1e1-41e7-b9d4-2cb118e83ab0,1,33806
8244153a-dfa2-4bf0-822b-eaeef4a8396d,1,39012
c4d81e09-f457-4958-8794-3274d60b208a,1,3223
907207a9-af46-4dec-bc43-ea06ca2655ca,2,nm0345770
9a634381-eb3b-48d6-a25a-c410308e00a2,1,26064
bbfa0fb7-0e06-4a03-a8ab-10869a8e9e5c,2,nm0435299
ae6562f9-c3bb-438b-9a84-c40b114d96a8,2,nm0721825
29c0482a-9569-4f58-8178-0bfd0a0222c3,2,nm0000806
4e9fe4ab-ef5a-42fb-9ab7-3bdbe8c0e3dd,2,nm0005985
223ddf18-c47f-4e30-99c7-e1fe48315fc9,1,1305621
3915cb4f-2874-4d87-8159-b957f915e34a,2,nm0438279
7de06a86-3e2f-4ab3-b92b-1b057b127d92,1,39141
80da31fe-eefd-4f07-a524-b4377da4fe4e,1,72446
9a2f5b2e-6586-4b35-b30d-1610a3a487de,1,8844
cc686914-faa1-4d6d-9ac7-42a7ff1ac01c,2,nm0080288
86e8f3bc-b36d-4deb-8233-2fb3b8edfd84,2,nm0555552
850123d8-761a-4cec-b86e-9fa639c355c2,2,nm0006028
bd280de3-2180-45ac-9819-0b1a9dcb9ce7,1,21259
7e2b9c60-3fc6-4c61-97d8-dccd79024e29,1,8968
c31328d2-b4ef-4885-8c94-1863718e21dc,5,Q287451
09656915-84af-4e58-9e34-1b41109ba7ce,5,Q317814
b1352bca-2f96-4bdb-a632-049c4db95a21,2,nm0450477
b7b99188-153a-4f14-8aee-fb6096209d5c,2,nm0564764
7f28c7b1-2cc0-4b7c-910f-fe85afd49b24,2,nm0000559
bc666995-1136-4600-8c02-851ea0500d82,2,nm0001618
1d29e77d-2444-4ff6-b552-2c8680b284ab,5,Q2161725
2284b4d3-1e34-45e5-8964-4bf8cc46bedc,5,Q229535
cb4c50d3-beb0-4491-9e55-ac9643f3c33b,2,nm0000788
b2ef3a26-d8bd-4657-b7de-1b3d5ae4b743,1,9868
cde04d41-a24d-4b49-b39d-7dda768b0448,2,nm0432191
72925ff0-346f-4f14-bb98-28ca29645685,2,nm0000165
503fd014-ae27-4136-9683-a7e27e703954,1,2289
24606353-046f-4249-b9ea-0017d917189b,5,Q105682
6af1f774-7396-45f3-9928-17c707dc5905,2,nm0187418
bf66a5ed-6e76-4fd8-823b-8ece9de032a7,2,nm1221030
0a4ab5af-a2c8-4e3a-a9bc-a3f273f3f416,5,Q27450671
96c0a8bc-da39-4e65-86fb-612f6f3b7480,5,Q1079849
82051673-3ce9-4313-9d5f-b045daa3acc6,2,nm0248254
83b50ba1-8f5b-4ebe-992a-588aaf8ba066,1,1175454
32edec74-d1fc-48d0-b954-fc8302aa7a3b,5,Q1306100
b13661c4-d7bc-4b3f-8e35-e5d89cf92234,1,32587
9ac22027-1382-45e5-9402-3f26906494ff,2,nm0006020
85d5bb54-b3a9-4ae8-9d6e-529bcf0fc573,1,5306
5cd89fa7-5cb7-4b91-8809-41799cfe9199,1,66806
6cd6c3da-c455-49fb-9949-18947bca2889,2,nm0537784
57daaa0d-7243-47a6-b00f-605ce4fc55e5,2,nm0138369
da7d29ec-0a91-4a32-9711-f5ee0b93b3d8,2,nm0005266
dda5b0e6-5b54-404e-8aaa-4e2d7a2941f9,5,Q982952
a319b40e-cbaf-4a56-9298-638f633e5646,2,nm0006010
3590f364-ac7e-463a-a49c-2dc61cf68f78,1,69801
d40b4317-26cc-4202-afa2-1e5edeff94bc,1,219707
54a79725-9032-497a-a203-84057db82a8d,1,983929
fa0078ef-fe0c-46ea-ad84-d5b527494f74,2,nm0000213
3652487f-6414-4bf8-b3a7-79c7fe2765ff,2,nm0001915
e55a13f6-284f-4f50-94b2-de15024efef2,2,nm0000697
72eb25d0-bd63-4ffb-bb2b-33deb4854c25,5,Q508564
ed8b8ef1-90f1-48d3-9a35-2e1ff690ead4,1,4949
190468ed-8052-4548-83ac-6da758db39c9,2,nm0000531
ab3dfb2e-c1f8-4f50-8b74-36e4fc69f803,1,146376
6dd8913c-bd09-4bbc-bd5a-cb1ec8220845,2,nm0006268
55024dda-1543-4cf4-833a-4efb6ca3903b,1,12114
1ce8e052-dd45-49b4-bbde-569c314507dc,2,nm2395586
c4e076ea-52ef-4909-9477-5416b4588f4c,5,Q223687
60a7b074-40d4-4fd0-8236-239b72bc5f45,1,68039
6008d3b0-f827-42f8-bc37-641af25b89a7,2,nm0006294
e6e9150b-792e-4594-8d83-43f949890f42,5,Q269895
788f3f25-1fb0-4386-85ec-b52e95908b36,1,939147
a00226a1-26c4-402c-a663-7e26247a1ed3,5,Q1364297
d3e31373-9988-48b9-8be7-c24ca6e9464f,1,383
b6099634-a248-4759-b3cf-f62826559d7e,2,nm0931437
5bcabf94-1542-42a6-ae67-3e44455d95b9,2,nm1165044
83c42837-644f-49a9-a3cc-a424e14d6e31,2,nm0202994
59b4abb1-90dd-4697-a7ed-a4a234a73eff,1,20757
b074c409-57b3-45fd-b6da-49f3d00b2ac7,1,12132
1ecf8ccf-d236-4f3e-b94f-154a782cc230,5,Q643246
a925e881-98b0-4744-8bf0-57c042029673,1,6598
e638c28f-76f2-4e1e-ae83-7822b1a48401,2,nm0715916
760b115b-c719-42c3-8eff-2b59141a1835,2,nm0133049
82afdcad-e694-4df9-a958-304ec2726e97,1,84906
73b1436e-a13b-49ec-aae9-bdcc3f1bf4b3,1,3087
6ff9bfe3-1ea3-4b07-9d4a-31d3350ce378,2,nm0867374
fa45e10b-c973-472c-9158-4e2172983f2c,5,Q55443
d18d0f72-bb55-4881-8965-54bb4fc0279b,2,nm0115892
0a510c9f-22aa-4794-982c-ae8b02385f1a,2,nm0868139
3ccfe979-8220-45b4-87c1-12f1c5d293ae,2,nm0029242
a5170a88-8072-431c-a36b-a9e2adb36974,2,nm0859436
ea853bcb-5133-40e4-9269-735d810c84b2,5,Q280098
0ec80fc1-682a-45cf-b99e-29a05b0e12d7,5,Q741080
5ad8dd4a-85f2-4b31-a285-e7a004eed3f4,1,231601
d83dae62-1511-40b3-850e-fe164233a157,2,nm0000690
e6c3ff3d-bda5-4a9c-ba13-b38efb79b6a8,2,nm0268230
e713859f-af45-4aa5-941f-2cd359491f1c,5,Q55422
dedd9cc4-6945-4215-becc-22ca235098b7,1,11706
a6ae731f-60ea-4f60-9b28-ee646d892714,2,nm0272471
e6f39491-84cb-44c8-ae71-a87be15305ff,1,998540
8130d088-dfce-48ec-967e-3e8f985066f6,1,15390
7b146021-19b2-4956-97e9-fd6177845678,5,Q81328
36f5b9d6-8dd4-4263-a86d-3196dee4a03e,2,nm0000153
9e7fb208-0ecf-4c5c-869c-4298eb9f0a4c,2,nm0000156
11515fbd-be6b-4559-9795-ae17d641ef77,2,nm0724798
80e248a5-f258-4c3b-b42a-aa5f48b67e87,2,nm0000466
2fde32d6-3e8b-48ac-96ba-80056449cbbe,1,28906
da0e6fa2-0b63-46a7-970d-c95d48aed6da,1,27439
1c872b9e-94b7-4851-933b-780af5a7d860,2,nm0605859
d43f9fda-6e7f-4b07-ac54-056a330411d0,2,nm0000187
4204722d-d2d1-4aa1-b0c4-a66c66bddbbd,1,9217
a3591726-da0e-4ecd-927b-41d90a04c3a9,2,nm0949350
094ef442-8ffb-4b90-82cf-5d38bf284fcc,5,Q2829753
cce8abae-6a03-4976-aecc-fac65fa2f0af,1,383624
55def63d-a118-4a05-968c-d05f12f5c645,5,Q106349
7aa3fae0-4bf6-43d8-a58b-7a6e70e0f650,2,nm0428751
