personne_id,nom,prenom,naissance,deces,nationalite,artiste,popularite
c02ff350-6b00-417d-9846-cd18abfb4e0c,Fleming,Ian,1908-05-28,1964-08-12,,,0
b3a9bf4a-8fc6-4e0f-9d43-bc2a21cdbe20,Horner,James,1953-08-14,2015-06-22,,,0
af5de07b-bde2-4eb5-8e41-fe8eba00e8aa,Hitchens,Dolores,,,,,0
28424b3f-9fd3-41aa-970a-6228a88a1141,Palud,Hervé,1953-04-14,,,,0
1fa775e6-94db-44fc-a555-d4126134d355,Knopfler,Mark,1949-08-12,,,,0
1892d200-852b-46ab-978f-d54037a90a99,LaSalle,Richard,,,,,0
75732a65-e610-4fa8-a45f-7ba10b48ae43,Annaud,Monique,,,,,0
63bf9527-dc2e-42d3-acd6-bc6884694d2e,Takami,Koushun,,,,,0
dac0c22e-a70e-4546-83dc-45e8ecb1af12,Winter,Alex,1965-07-17,,,,0
6b7039d4-df3a-4fc2-a29f-b67a026a7268,David,Tonton,1967-10-12,2021-02-16,,,0
72fffac2-d0ed-498f-8890-e87fc44ca987,Turner,Terry,1949-11-30,,,,0
241c7db2-701a-42d2-a472-4bea1ad7246b,Rousselle,Frank,,,,,0
309107c0-517b-4dd2-ade1-7cc130b44e68,Corbucci,Bruno,1931-01-23,1996-09-07,,,0
881bb84f-4030-4e33-8d17-ba58fd4f5066,Ivory,Keenen,1958-06-08,,,,0
99ad791e-aeec-4ef3-ae79-0d69c59ba373,Hoffer,William,,,,,0
e1876dde-5435-49af-8387-8a5c0c6ddb80,Veber,Francis,1937-07-28,,,,0
5a06323b-b0e3-4499-81be-8e28b1592eec,Schmölling,Johannes,1950-11-09,,,,0
142d4048-d311-4c45-abb1-b527b8ad254d,Fogerty,John,1945-05-28,,,,0
340b4446-3263-4719-8f78-1a314d5041aa,Alexander,Scott,1963-06-16,,,,0
7f8181f7-004d-4fea-b301-cfd0eefc3610,Hammer,Jan,1948-04-17,,,,0
dbf3daef-621d-46d6-a1ad-7188b1aaf681,Rickman,Thomas,,,,,0
8a19a2d6-f663-4a7a-b5ba-1888e29c045e,Harries,Andy,1954-04-08,,,,0
2e7abf27-0fb4-4378-a9e0-b23251b90549,Spiegel,Scott,1957-12-24,,,,0
29607ad2-fe30-4e3a-a58b-1c8a0e8f04a8,Forman,Miloš,1932-02-18,2018-04-13,,,0
472de8ae-2655-4024-95e9-6251915d271f,Brosset,Colette,1922-02-21,2007-03-01,,,0
91adb211-613a-4d5b-a9f8-8e515d301214,Broughton,Bruce,1945-03-08,,,,0
0d124b19-91c4-4c25-a286-4329ad1914b2,Rosenthal,Rick,1949-06-15,,,,0
fa5643bb-b1df-4de4-a5fd-d52e14040bc9,Jurriaans,Saunder,,,,,0
403ed51d-5d0e-40c0-86be-439ac89ebec8,Lehane,Dennis,1965-08-04,,,,0
67100c0f-917a-4346-ac1c-d4137271f279,Peters,A.E.,,,,,0
b243eb24-1b83-4293-b819-0f3988f40565,Corbin,Barry,1940-10-16,,,,33.506
cdc59d62-841b-40b9-85d0-a369209e71e4,Strangio,Frank,,,,,0
d8028e68-d7c7-48b0-bb31-0269de5b6f34,McWorter,Kathy,,,,,0
4f3f6745-8f2a-4bd2-86bc-60ecd41ed6a5,Freeman,Morgan,1937-06-01,,us,,58.228
af169527-94fc-4c28-99bc-dfdd5c85dd7a,Conchita Alonso,María,1957-06-29,,,,17.979
91444551-313f-4a95-bae2-d37110e5f3d5,Patrick,Vincent,,,,,0
3ccfe979-8220-45b4-87c1-12f1c5d293ae,Téchiné,André,1943-03-13,,,,0
647ed317-44ee-4102-b00b-377fb3b4a285,Buchheim,Lothar-Günther,1918-02-06,2007-02-22,,,0
e1f8ec93-48cd-432f-b645-9c4bc6f8f419,"",Fernandel,1903-05-08,1971-02-26,,,12.613
bcf1457d-dbcf-4b07-8850-fb0f20697ff9,Arau,Alfonso,1932-01-11,,,,0
cd81cbf7-3ea4-41e2-a6b9-962564b87414,Gornick,Michael,,,,,0
98b918f4-fa84-410f-ac7f-db8f22b2fc6f,Robert,Yves,1920-06-21,2002-05-10,,,0
90f64060-eb42-4213-a4f1-fc248f1170d2,Fenimore,James,1789-09-15,1851-09-14,,,0
1c872b9e-94b7-4851-933b-780af5a7d860,Morley,Angela,1924-03-10,2009-01-14,,,0
9476649f-b8d6-4d19-a8e2-a62073f125ba,Barron,Louis,1920-04-23,1989-11-01,,,0
38c20e8c-374c-4c0c-a5e0-725890cdb828,Whitaker,Forest,1961-07-15,,,,37.554
d06d8895-067c-4dac-b153-4876c13e032e,Loken,Kristanna,1979-10-08,,,,38.205
cce8abae-6a03-4976-aecc-fac65fa2f0af,Schiller,Adrian,1964-02-21,2024-04-03,,,9.584
c8714110-1479-444f-9a94-40a402433b2a,Hidalgo,David,,,,,0
fec23f8c-d744-4cba-a671-562ea41e4c12,Yamashta,Stomu,1947-03-15,,,,0
32001bd0-06cb-4acc-b700-70fb055cef65,Summers,Andy,1942-12-31,,,,0
5be62d7b-3f6c-4c25-b9a1-008c8547140c,Michell,Roger,1956-06-05,2021-09-21,,,0
96b6fde8-7cb4-4b10-a35d-8e5643da45f9,Lhermitte,Thierry,1952-11-24,,fr,,5.884
4c4fae16-fdef-4ab8-b284-a84b34feb58c,Shulgasser,Barbara,,,,,0
454ec208-bf90-40d4-ae70-41acf7b5ac07,Riedel,Georg,1934-01-08,,,,0
71e85adc-73ca-4999-8190-1086f2c8b080,Sollima,Sergio,1921-04-17,2015-07-01,,,0
6c4d37e8-e391-44a8-94d5-7019ce939cc3,T.,George,1943-11-28,2023-02-17,,,0
3993d16e-f76b-48b4-a7e6-1c266c54f9b9,Rózsa,Miklós,1907-04-18,1995-07-27,,,0
467e7469-5934-48c9-b782-a5a066db76a5,Reid,Marc,,,,,0
f2f1de81-be35-449b-a056-56b3adff09f0,Glasser,Barry,,,,,0
14dbd541-bbc9-42e4-b10a-d765cbe71835,Cosne,Francis,1916-05-17,1984-12-13,,,0
ebeffe28-6ab6-49ca-81f0-5ead7ac84778,Vidal,Henri,1919-11-26,1959-12-10,,,3.353
859e8c5d-2a10-4b05-b980-a881c96f8ea9,Silvestri,Alan,1950-03-26,,,,0
9595d57f-772e-4069-b1e7-be7975875e20,Celma,Jules,1948-01-01,,,,0
6ff408bb-d4a1-47a4-93af-2ae3e1ea9765,Blier,Bernard,1916-01-11,1989-03-29,fr,,3.886
67677a1e-ba25-44e8-8301-b4125032d55a,Coleman,Ornette,1930-03-09,2015-06-11,,,0
c858fad6-e281-4e50-861f-e9d94c72747f,Williams,Charles,1909-08-13,1975-04-07,,,0
07a0ae9d-cb8f-49c6-81bf-8883ddb03f59,Mitchell,Gwenn,1942-07-06,,,,6.595
09f30a1c-677e-4e40-9c0b-7ca845c3ec5c,Jenning,Michael,,,,,0
9e1403ca-e1ff-4244-8bd0-13bf9d62d972,Laurence,Romaric,1975-10-20,,,,0
04c8e316-6ffd-400c-9c77-14d0a347ee5d,Mathews,Kerwin,1926-01-08,2007-07-05,,,10.167
a937718e-c141-464e-a42e-afb9708e1248,Carpi,Fiorenzo,1918-10-19,1997-05-21,,,0
603e216b-76d1-4fe1-b9b8-50cd054776f1,Macchio,Ralph,1961-11-04,,,,25.232
11e5079c-3eb9-41b1-992c-7d71ebd4949f,Rosenberg,Stuart,1927-08-11,2007-03-15,,,0
b791cc1b-1cc1-41fe-a2bb-41d0a8de01c3,Laurie,Piper,1932-01-22,2023-10-14,,,31.917
826d5821-7330-48e9-8378-bc120e9c8012,Cardinal,Tantoo,1950-07-20,,,,11.538
680e5ece-c23d-4518-9bfc-44bb497883bb,Ironside,Michael,1950-02-12,,,,33.442
f1285a14-d594-4010-a2f7-348095ce0d6b,Thiandoum,Anna,,,,,0.001
678f647a-e3fe-47e3-af95-c7d0cf9dada4,Brackman,Jacob,1943-09-22,,,,0
5b9055f0-42e5-47cd-87fc-e5dfaab368f9,Jansen,Pierre,1930-02-28,2015-08-13,,,0
5d45a38f-15f1-48ce-b35d-165dbfa449d8,Lombard,Jean-Robert,,,,,0.108
3583b6a4-4cd3-45e7-8957-4595626afc76,Alden,Phil,1950-03-01,,,,0
a857cb3e-dff3-4c50-b100-9e7e03911cf9,Karlatos,Olga,1945-04-20,,,,10.276
9de5dc86-3f80-4d78-8891-a0629ee82ae1,Mancini,Henry,1924-04-16,1994-06-14,,,0
5cc5761f-f390-4465-8e24-3376b3c8d1f7,Bénégui,Laurent,,,,,0
b1dad507-cbef-437a-8788-32705e7cf92a,Radford,Michael,1946-02-24,,,,0
27c09eb3-794a-40f3-b199-ea4cca1a6f05,Cottin,Camille,1978-12-01,,,,19.206
f9678a6a-a73e-478e-bcbe-02b479873e8f,Briat,Guillaume,1966-12-17,,,,3.875
d62a4eb7-0230-4adb-b5d0-027a7896210c,Neuwirth,Chantal,1948-12-11,,,,8.953
7e2b9c60-3fc6-4c61-97d8-dccd79024e29,Oldfield,Mike,1953-05-15,,,,0
02c264d6-a984-46c6-829f-88ad75ad9ee7,Meyers,Dave,1972-10-19,,,,0
48e56314-4e9c-4fc7-a0a0-d98d5326f45b,Daniel,Jean-Louis,,,,,0
28ad50f7-dfcc-41a7-8610-ea83f4527295,Tagbo,Claudia,1973-06-14,,,,10.838
838fdeed-2846-4131-a721-cd8e86ffacea,Apted,Michael,1941-02-10,2021-01-08,,,0
4f1e41f1-080a-40c6-8e4c-653d0437a52b,Neeson,Liam,1952-06-07,,gb,,126.544
2755c6f7-551a-4c38-82e4-ea589d347e1b,McTiernan,John,1951-01-08,,us,,10.816
c579dd33-bee1-41dd-9345-d48b09688972,Desplat,Alexandre,1961-08-23,,,,0
00314302-4eab-44bc-bd02-b0b67f63bcf8,Rush,Richard,1929-04-15,2021-04-08,,,0
718c173c-fe3e-41a6-8035-a9c8e22d0d1a,Barberini,Urbano,1961-09-18,,,,3.45
2266ee59-2ec7-48e5-a176-634944db733e,Sire,Gérard,1927-03-29,1977-11-22,,,0
db42f8ab-dd70-4939-93c0-51700b5731fd,Kershner,Irvin,1923-04-29,2010-11-27,,,0
610a2b75-9e6e-4c94-a4ac-3c9baf3a6048,Preisner,Zbigniew,1955-05-20,,,,0
c9f5529f-40f4-4de9-87db-d4116a69cc1a,Villeret,Jacques,1951-02-06,2005-01-28,fr,,4.402
5e87a114-7c9b-4a5a-afcb-c017bf2eac54,Ludlum,Robert,1927-05-25,2001-03-12,,,0
e9f476c2-408c-43f0-857a-a2c6f017983f,Donner,Richard,1930-04-24,2021-07-05,,,0
6d731e30-5bc7-4f18-ae6d-37e6355c643f,Fujita,Toshiya,1932-01-16,1997-08-29,,,0
19eb1bad-2901-4e9e-a32d-0e623fc6032a,Dennis,Allan,,,,,0
38e0aeb2-0b80-41d2-b3b2-e6bf79290bb1,O'Malley,Suzanne,,,,,0
374d0f8e-4f65-4761-baee-f4886505fee2,Freudenthal,Thor,1972-10-20,,,,0
95258eba-9eb3-496e-9813-628759fa642c,Barboni,Enzo,1922-07-10,2002-03-23,,,0
4e6696ed-0727-4919-b1dc-c9937cbc4edc,Dreyfus,George,,,,,0
752c0c9f-280a-4980-a6a5-29725a1181a0,Deville,Rosalinde,,,,,0
e6454d36-4133-4a93-af79-3491305817da,Randel,Tony,1956-05-29,,,,0
e6033c27-704b-4d5f-b660-29d10cafcffa,Longo,Robert,1953-01-07,,,,0
5f5682da-e0d4-4131-945c-956c57517cf9,Huston,John,1906-08-05,1987-08-28,,,0
8abe9514-a2ca-424f-b952-b9edc29fcd41,Ferrache,Rachid,1972-01-24,,,,4.954
7f8313c6-b7fe-4bd3-9bb7-93ff518c8d9f,Temperton,Rod,,,,,0
37263452-9cc1-4740-bd70-876c5c49b7ed,Carcaterra,Lorenzo,1954-10-16,,,,0
f8c01140-a3b6-4cf6-a1fa-d40e1be6defa,Johnson,Robert,,,,,0
39e88158-0d86-4a0f-919f-ac8459cfdd42,Pasternak,Boris,1890-02-10,1960-05-30,,,0
1c406a2c-86f7-467c-a7ef-54479794bb34,Lurie,John,1952-12-14,,,,0
90bb317d-8956-49d3-8011-bb013f504350,Chéreau,Patrice,1944-11-02,2013-10-07,,,0
d39d1f27-de77-4ead-8435-91d093e0be98,Abrahams,Jim,1944-05-10,,,,0
65257697-bb30-4858-98c6-112651d8a226,Aghion,Gabriel,1955-12-30,,,,0
e6e9150b-792e-4594-8d83-43f949890f42,Anne,Gale,1955-10-25,,,,0
f9d0a497-3e09-4118-8b02-6ef12669a6a4,Hoselton,David,,,,,0
17e60297-fcf4-43aa-953b-c402e95c6051,Satlof,Ron,1938-10-27,2018-07-02,,,0
6c954f4f-3e7c-4c7e-b8a0-0667ec8b10a1,Talgorn,Frédéric,1961-07-03,,,,0
6e7286b0-cace-4c73-999b-b703318bb688,Micklin,Joan,1935-05-24,2020-12-31,,,0
63525d0c-746d-4cbd-8e04-604cff1ed5da,Havnesköld,Grete,1986-03-10,,,,4.404
aaa02a74-5d42-4842-a149-5a6b5c5b48e3,Abrams,J.J.,1966-06-27,,,,0
69079d8d-8a3a-4df4-8ee3-32e3db6603b3,Carpi,Tito,1925-06-07,1997-07-03,,,0
984184bc-4ecb-4849-b74f-3aca5caf47fd,Schlöndorff,Volker,1939-03-31,,,,0
50bf21dd-c7ff-4172-8482-cdfa43add6a4,Jarrott,Charles,1927-06-16,2011-03-04,,,0
2e15b435-5dc6-4c73-9b2a-4c527dfb7196,Banke,Anders,,,,,0
94971b31-45e5-411c-8ea0-6e44e0374e55,Rodgers,Mark,,,,,0
b4166538-1ece-4723-9870-6b2166690b87,Candaele,Kelly,,,,,0
4561e3b2-5c06-48b9-9f2a-2a682cd1b4f2,Latham,Aaron,,,,,0
055b10e5-1aed-4dba-add5-d3a26593ea85,Underwood,Ron,1953-11-06,,,,0
d46d89c6-857b-4dcb-bbd7-cae41eb94048,Hirao,Masaaki,,,,,0
3237d5e1-aa89-476e-91fd-dc7ae4900f6d,Massó,Alejandro,,,,,0
62e96c9b-8e85-4761-ab9b-db4913d4e725,Bell,Wayne,,,,,0
72e1a6a5-446f-4811-8495-4d79f848bd62,Sandler,Barry,,,,,0
7895182a-74f0-499a-a300-7104f763ce03,Hale,Ken,,,,,0
9c6af786-4099-4add-b71c-b12c38836a81,Sarafian,Deran,1968-01-17,,,,0
ee7d0019-f890-4dc5-8c4f-123ebebdd8c5,Musca,Tom,,,,,0
e196b96c-5686-4cd0-8318-1a91244381c0,Baird,Stuart,1947-01-14,,gb,,4.375
e0b3e578-bebd-421a-a7bd-d70a4086f172,Lonsdale,Michael,1931-05-24,2020-09-21,,,9.939
2426f577-ba7c-46b7-875e-7b4e70663b30,Swerdlick,Michael,,,,,0
9bbff3ef-9c01-4874-9f1f-5ce32c2a9156,S.,Sean,1941-12-31,,,,0
16549c26-c301-48b9-a85b-4a751ef4e9d4,Franklin,Richard,1948-07-15,2007-07-11,,,0
1ad4bbce-ee9c-4725-8d22-803a63d1af4b,MacDonald,George,1925-04-02,2008-01-02,,,0
554277c9-e676-4254-8855-5b8a6aea0e9e,Bessey,Chris,,,,,0
eaf9d7cc-a7c1-4a83-b644-a8b3d630047f,Hytner,Nicholas,1956-05-07,,,,0
760b115b-c719-42c3-8eff-2b59141a1835,Campion,Cris,1966-09-01,,,,1.788
79113a32-c924-4c98-99ad-84c8e1e02d32,Donaldson,Roger,1945-11-15,,,,0
9b3666d8-93c6-4c01-8111-5106ed5c36aa,Sommer-Bodenburg,Angela,1948-12-18,,,,0
82afdcad-e694-4df9-a958-304ec2726e97,De,Steve,,,,,0
84cf14eb-0671-459d-b6d4-6f8888c61b9d,Egoyan,Atom,1960-07-19,,,,0
dd595009-22d4-4cb5-a5be-6554f43ed66b,Marshall,William,1924-08-19,2003-06-11,,,13.712
7c375f11-c33b-4526-8ea1-703ab0378275,Pressfield,Steven,1943-01-01,,,,0
a5170a88-8072-431c-a36b-a9e2adb36974,Thomas,Robert,1927-09-28,1989-01-03,,,0
44625a60-0134-4163-8d57-75024fe34cd9,Dragon,Carmen,1914-07-28,1984-03-28,,,0
88323ca1-4f68-442d-af82-10e3d8fc2a8c,Niehaus,Lennie,1929-06-11,2020-05-28,,,0
3dede616-b6db-4963-80d7-7d0bff8bafd2,Charlebois,Robert,1944-06-25,,ca,,7.658
03f56b4c-1ce6-4c72-bac4-2cf9ef18d01c,Skerritt,Tom,1933-08-25,,,,75.746
1faf7266-039e-42bd-9f3f-c948f674a9af,Korda,Alexander,1893-09-16,1956-01-23,,,0
ad31190a-f6b4-4e10-a125-68fe2a1f6aad,Gibson,Brian,1944-09-22,2004-01-04,,,0
7ce4441d-03ad-4263-b68e-20ed0a1e03ba,Hembert,Jean-Christophe,1976-03-04,,,,4.411
994de7b4-1c88-40cf-b745-670b442a099b,Sellers,Peter,1925-09-08,1980-07-24,,,13.123
ad297c83-f0f0-4feb-82a9-61c8d8efadcd,Miner,Michael,,,,,0
a5c8e104-82c7-4b33-9b96-8747f7f8f88d,Mosley,Walter,1952-01-12,,,,0
1f419f22-4156-457a-8475-11011a92c734,Dobson,Tamara,1947-05-14,2006-10-02,,,6.485
1adce1e2-d795-45ce-8caf-93fcfc36acfb,Gelbart,Larry,1928-02-25,2009-09-11,,,0
9437fafa-714d-44b2-8365-f938d4a85f8d,McNeil,Lesley,,,,,0
56e3eaae-0742-450d-8bed-3f1ffeb6b08a,Taglioni,Alice,1976-07-26,,,,14.899
d2ebaa9f-9987-4b98-b207-a2842457b62f,Gaubert,Christian,1944-06-29,,,,0
461124de-3be8-4a94-afe5-311be68ddcc3,Molinaro,Laurent,,,,,0
6b68048e-f6a0-4edb-b3b1-22c2b0f85a97,Hollaender,Friedrich,1896-10-18,1976-01-18,,,0
294341cc-a210-4adc-8c07-f12532ba50d1,Herr,Michael,1940-04-13,2016-06-23,,,0
48d3dc4d-f7fe-4c37-870e-3ac185c390e3,Damiens,François,1973-01-17,,,,24.453
9a634381-eb3b-48d6-a25a-c410308e00a2,Goldsmith,Joel,1957-11-19,2012-04-29,,,0
612fbd84-d717-456f-970c-f260504df5fe,Henson,Jim,1936-09-24,1990-05-16,,,0
3f79a19b-87d5-41e2-ac59-5a31e43a621a,Pelikan,Lisa,1954-07-12,,,,18.276
0969aa5c-cc12-43e5-a5fc-436379982485,Finkleman,Ken,1946-01-31,,,,0
41b9a8fb-da7a-4d14-9ca3-e44fc70d3527,Lanvin,Gérard,1950-06-21,,,,8.749
7de06a86-3e2f-4ab3-b92b-1b057b127d92,Lefévre,Raymond,1929-11-20,2008-06-27,,,0
cfa7931e-d537-45fb-8314-28632f08bdbb,Malmuth,Bruce,1934-02-04,2005-06-29,,,0
e58c6edc-a6ab-48ce-835a-9db230ec5ace,Douglas,Andrew,1952-08-10,,,,0
17dfb12c-7206-4344-a89c-0416d85ea595,Lagerkvist,Pär,1891-05-23,1974-07-11,,,0
69fb104b-fbeb-4a38-81d3-32bde6ec2494,Duhamel,Antoine,1925-07-30,2014-09-11,,,0
eaf2f2df-36f0-4d6a-ae64-846918cc24e9,Depardieu,Gérard,1948-12-27,,fr,,23.218
6b36d7b4-42c2-4f34-b00a-a21fd707b81d,Jankel,Annabel,1955-06-01,,,,0
542486e5-9eb8-4240-a003-3f2ae98fda8e,Varraut,Loïc,1977-01-01,,,,2.073
9ac22027-1382-45e5-9402-3f26906494ff,Coulais,Bruno,1954-01-13,,,,0
9bc9602b-3a46-4a57-919a-a6e01dbb1011,LeRoy,Mervyn,1900-10-15,1987-09-13,,,0
04b2f4eb-13d2-4d5c-9bba-b45b37a1b785,de Caunes,Antoine,1953-12-01,,,,6.664
2e0838a4-d110-4421-a230-4395527c6986,Demarsan,Éric,1938-10-02,,,,0
d40b4317-26cc-4202-afa2-1e5edeff94bc,Chambon,Jacques,1962-09-27,,,,2.615
cfd99b1f-64fe-4a13-a20d-924df857227d,Missiaen,Jean-Claude,1946-08-17,,,,0
86844da5-a1f7-43b2-990b-b991ea268579,"",Renaud,1952-05-11,,,,6.018
0b458eca-74e9-427f-9532-5694b52694ef,Frank,Scott,1960-03-10,,,,0
94c7d7ec-c6cf-40a8-b37b-4b2ab7e95ed3,Hamilton,Guy,1922-09-16,2016-04-20,,,0
65ba723d-a345-48ef-99a6-82cd6469991e,Brandis,Jonathan,1976-04-13,2003-11-12,,,37.912
7d552c01-bb95-457d-87d4-db50df34df4f,Morel,François,1959-06-10,,,,4.955
debc5f5a-cd95-4fcb-8fa7-111c36c118f2,Tolkien,J.R.R.,1892-01-03,1973-02-09,,,0
0218d34d-0f47-43f2-bad4-cf7404815bf9,Bachelet,Pierre,1944-05-25,2005-02-15,,,0
123198f7-b2e8-41bb-bf55-afb1c42b282e,Francis,Freddie,1917-12-22,2007-03-17,,,0
af9b6e72-f08a-4fe9-9631-8cb43c773e21,Dixon,Leslie,1970-08-03,,,,0
e5a3f806-581b-4d08-80b4-4c45bba9e22c,Grosbard,Ulu,1929-01-09,2012-03-18,,,0
a031fb86-a698-4ee0-a8f7-f4bcc58db96d,O'Malley,Martin,,,,,0
b8c93266-bac7-475f-a928-8027f82bb9ab,Quasimodo,Salvatore,,,,,0
97434469-9c86-4672-ab70-9b26de21a9d6,Forsey,Keith,1948-01-02,,,,0
944b17ed-f668-44b1-9f5c-15ec35271cb7,Chaudat,Fabienne,1959-07-01,,,,6.572
03be01f1-1802-4d7b-89f5-3d813d0013f5,Glantz,Stephen,,,,,0
66febc0a-ad02-4519-8302-25cb83eaadef,Carothers,AJ,,,,,0
bdda972b-94ed-4dc0-837d-078eb8a88e56,Marquand,Richard,1937-09-22,1987-09-04,,,0
a947407f-1daf-4ab4-be1c-b0b5d98307db,Yakin,Boaz,1966-06-20,,,,0
043986d3-239c-4210-9a75-62d0f8be42b9,Oury,Gérard,1919-04-29,2006-07-19,,,0
bd6b127d-ca25-4633-9b23-6a92197dc108,Jardin,Alexandre,1965-04-14,,,,0
d220cf10-c165-448b-ad71-cba15475c243,Demazis,Orane,1894-09-04,1991-12-25,,,3.616
a90806a5-3583-48c7-b34b-620c9fc76b04,Gordon,Peter,1951-06-20,,,,0
97d8474e-ffc7-48cf-8392-f247f99027a0,Margeson,Matthew,,,,,0
a00226a1-26c4-402c-a663-7e26247a1ed3,Piovani,Nicola,1946-05-26,,,,0
02059ece-c620-4863-a1de-c73385df6822,Fearn,Spike,,,,,4.657
db4f6074-08a4-406e-8f93-c8ae540d8821,Foner,Naomi,1946-03-15,,,,0
e1b35f8a-3515-4e1d-9f24-05e10b555508,Chapman,Michael,1935-11-21,2020-09-20,,,0
7f28c21e-b753-46c8-891f-bc1618f1dad3,Proyas,Alex,1963-09-23,,,,0
ec9a2a8f-e762-4151-ba29-5fc318227558,Arcalli,Franco,1929-03-13,1978-02-24,,,0
42326715-5dc2-42a9-9fa9-b79a24fbe886,Ross,Herbert,1927-05-13,2001-10-09,,,0
f92fde13-a153-47cf-a99c-b3777a8a05f5,Magne,Michel,1930-03-20,1984-12-19,,,0
25403df0-26d5-481b-89b7-94159b12176c,Rappeneau,Jean-Paul,1932-04-08,,,,0
ab30ce73-7278-44c1-b91f-92cd5784520a,Burger,Neil,1963-11-22,,,,0
cb9804c8-7a2e-4f77-9a0c-e543991b12af,Mann,Anthony,1906-06-30,1967-04-29,,,0
5b37f13a-e13e-42ce-8c6a-e59ef4d1fb4b,Bourgoin,Louise,1981-11-28,,,,19.587
5bcabf94-1542-42a6-ae67-3e44455d95b9,Hardwick,Omari,1974-01-09,,,,19.955
867478fb-cb86-42f9-87e7-151edbaac582,Michael,Thomas,,,,,0
6e64b82d-1151-4d3f-87fb-268eac477c36,Rosenthal,Laurence,1926-11-04,,,,0
fb5c03ae-ed8b-48de-b6a2-cadf3a6aef51,Levin,Mark,1968-08-10,,,,0
6e6b3260-ca73-4007-a99a-ca44096a2208,Savan,Glenn,,,,,0
1ecf8ccf-d236-4f3e-b94f-154a782cc230,Franklin,Carl,1949-04-11,,,,0
ff0bb66a-9e83-4a4f-9b7f-98414031689e,Logan,Bob,1941-09-29,,,,0
d789a676-b159-45fd-9c73-4d9ddf96d29f,Michael,Dennis,,,,,0
5a681ec0-e38e-45a0-b5ff-d2a5428cb634,Deville,Michel,1931-04-13,2023-02-16,,,0
9be9571e-8750-4953-bd45-0aa6a3832317,Gilou,Thomas,1955-02-01,,fr,,0
a637e8bc-118f-47c0-8255-f0fc27cd088f,Gainsbourg,Serge,1928-04-02,1991-03-02,,,0
9b1e6d17-1190-4933-bd76-bcdc14d46d9b,Spielberg,Steven,1946-12-18,,us,,48.029
68d24155-aa5e-4061-9dc1-55d802ee34cd,Bullock,Sandra,1964-07-26,,,,52.21
fe1593e5-53f5-4435-9861-77eec5612f1b,Wiederhorn,Ken,1945-01-01,,,,0
d58b439e-c147-419b-847b-0d69f5d818ae,Inge,William,1913-05-13,1973-06-10,,,0
4e495246-eef2-4a0a-907e-635a2520a135,Engels,Robert,,,,,0
5b3b6c51-1ac3-4334-923b-8ddda2e3514a,Brimley,Wilford,1934-09-27,2020-08-01,,,37.79
8c33b648-e1e6-4608-9eda-00ee21ad3216,Eliason,Joyce,1934-05-14,2022-01-10,,,0
105bb977-3948-4f66-bb2c-ed37c1803766,Nolte,Nick,1941-02-08,,,,32.265
264035dd-691a-4196-ab02-726d3734a5e3,Aymé,Marcel,1902-03-29,1967-10-14,,,0
fe5c9798-495a-4426-bf04-a95db272b10e,Charpin,Fernand,1887-06-01,1944-11-06,,,5.852
25ffa6bc-e468-46fc-ab73-75518b770941,Craig,Daniel,1968-03-02,,,,48.288
92a391a3-dabd-479a-b897-0a8d541af464,Nuytten,Bruno,1945-08-28,,,,0
2f218368-297f-4ae8-bbce-8f4892c866b1,Furey,Lewis,1949-06-07,,,,0
b9edde80-dcf9-4dca-a49f-f7e967b1677c,Cristofer,Michael,1945-01-22,,,,0
8b7055b0-2900-4a43-bb5c-d5a57ac28843,De,Brian,1940-09-11,,,,0
3dd71dbc-3fee-4e31-9d9e-411aa9ba5cb3,Préboist,Paul,1927-07-21,1997-03-04,fr,,3.801
e423bdfa-29e9-45e0-a450-f40b263be31d,Armstrong,Todd,1937-07-25,1992-11-17,,,5.322
62f09131-cdbe-4169-b938-a0e1046247f6,Williams,Patrick,1939-08-23,2018-07-25,,,0
c996cfb0-1285-42d7-a1d9-ee806b520c65,Grangé,Jean-Christophe,,,,,0
07c25eda-0fe2-4b95-a410-7df73b7adfbd,Hanks,Tom,1956-07-09,,us,,131.335
7e30b1a3-438e-406e-9b8b-f070b9ca135e,Chabrol,Matthieu,1956-12-21,,,,0
c5b45937-c490-4ef7-954f-283dfbd1c997,Smeaton,Bruce,1938-03-05,,,,0
22bc0c88-7531-48fb-8018-624bfc11c0a8,Neame,Ronald,1911-04-23,2010-06-16,,,0
446c65c4-fa1a-471f-a6e7-85a3cea70f76,Quinn,Anthony,1915-04-21,2001-06-03,,,24.538
55a01a64-c26b-4b21-88b6-3dc8d3143354,McCarthy,Cormac,1933-07-20,2023-06-13,,,0
c5c0a725-1659-4fda-92d6-26da5c0e1536,Gilbert,Lewis,1920-03-06,2018-02-23,,,0
2a8dc78c-5687-4607-b8e6-e8c8a5a43e15,Norris,Aaron,1951-11-23,,,,0
1ed2494d-6afa-494c-b3df-c84ca5ba8db8,Grosso,Guy,1933-08-19,2001-02-14,fr,,8.946
b0b96266-5019-4444-921d-e380029214f8,Isaacs,Susan,1943-12-07,,,,0
b7007d03-2337-41ef-94cd-eca410b20496,Jones,Tim,1971-01-01,,,,0
2f9d0443-68a2-4662-b3a9-cd1ff4b36bc2,Paxton,William,1955-05-17,2017-02-25,us,Bill Paxton,36.195
e237c75b-d024-4fc2-b49f-75444cc6753d,Miner,Steve,1951-06-18,,,,0
6373375f-7eca-4289-b0d1-3bf60f11b021,LoDuca,Joseph,,,,,0
