"edition_id","editeur_id","isbn13","publication_date","num_pages","num_catalogue","langue_code","titre"
9973,490,"9781593075675",2006-08-23,88,,eng,
9974,492,"9781593076122",2006-09-19,376,,eng,
9975,491,"9781593076191",2006-10-24,288,,eng,
9976,490,"9781593076276",2006-11-07,144,,eng,
9977,492,"9781593076399",2006-11-21,392,,eng,
9978,491,"9781593076405",2006-12-05,152,,eng,
9979,490,"9781593076672",2008-04-01,51,,eng,
9980,490,"9781593077099",2007-01-30,144,,eng,
9981,489,"9781593077112",2007-02-27,128,,eng,
9982,491,"9781593077365",2007-03-27,48,,eng,
9983,205,"9781593080037",2003-07-01,400,,en-US,
9984,208,"9781593080112",2003-04-01,312,,eng,
9985,208,"9781593080150",2003-12-15,286,,eng,
9986,205,"9781593080181",2003-04-01,707,,eng,
9987,205,"9781593080235",2003-04-01,848,,eng,
9988,208,"9781593080273",2003-07-01,803,,eng,
9989,205,"9781593080297",2003-07-01,224,,eng,
9990,205,"9781593080341",2003-09-01,709,,eng,
9991,205,"9781593080365",2003-08-01,560,,en-US,
9992,205,"9781593080402",2003-10-01,709,,eng,
9993,205,"9781593080457",2004-07-25,720,,eng,
9994,205,"9781593080495",2003-08-01,336,,eng,
9995,205,"9781593080549",2003-10-01,320,,eng,
9996,205,"9781593080556",2003-12-01,429,,en-US,
9997,205,"9781593080587",2004-01-16,578,,eng,
9998,205,"9781593080648",2004-10-25,688,,en-US,
9999,205,"9781593080693",2003-12-15,400,,eng,
10000,205,"9781593080716",2003-11-01,696,,eng,
10001,205,"9781593080969",2004-01-16,635,,eng,
10002,205,"9781593080976",2005-08-01,496,,eng,
10003,205,"9781593081041",2003-10-01,359,,eng,
10004,206,"9781593081256",2004-07-25,325,,eng,
10005,208,"9781593081386",2004-07-25,409,,eng,
10006,205,"9781593081485",2004-11-25,761,,eng,
10007,205,"9781593081539",2004-08-26,348,,eng,
10008,206,"9781593081775",2004-08-26,803,,eng,
10009,205,"9781593081805",2004-09-20,191,,eng,
10010,205,"9781593081928",2003-12-15,286,,eng,
10011,205,"9781593082062",2004-10-25,478,,eng,
10012,206,"9781593082505",2005-02-01,768,,eng,
10013,205,"9781593082680",2005-03-28,256,,eng,
10014,205,"9781593082697",2005-10-05,624,,eng,
10015,205,"9781593082802",2005-04-25,635,,eng,
10016,205,"9781593082901",2005-01-30,784,,eng,
10017,205,"9781593083236",2005-10-01,224,,eng,
10018,205,"9781593083243",2004-09-20,392,,eng,
10019,205,"9781593083328",2004-10-21,409,,en-GB,
10020,206,"9781593083366",2004-10-21,312,,eng,
10021,205,"9781593083755",2005-10-01,224,,eng,
10022,207,"9781593083779",2005-10-01,466,,en-US,
10023,201,"9781593109158",2005-10-01,192,,eng,
10024,364,"9781593153571",2005-09-26,388,,en-CA,
10025,2086,"9781593154417",2007-03-13,368,,eng,
10026,1359,"9781593270032",2004-11-08,456,,eng,
10027,318,"9781593353155",2004-06-10,14,,eng,
10028,318,"9781593354749",2004-06-10,14,,eng,
10029,318,"9781593357382",2004-11-25,14,,eng,
10030,318,"9781593358723",2004-11-25,14,,en-US,
10031,318,"9781593553944",2004-05-11,14,,eng,
10032,318,"9781593555191",2005-06-14,12,,eng,
10033,318,"9781593555580",2004-04-10,3,,en-US,
10034,318,"9781593555603",2004-11-25,14,,eng,
10035,420,"9781593600112",2004-04-06,4,,eng,
10036,420,"9781593600259",2004-09-28,192,,eng,
10037,78,"9781593691035",2006-03-01,95,,en-GB,
10038,457,"9781593761226",2006-11-27,320,,eng,
10039,1953,"9781593851170",2004-12-06,308,,eng,
10040,1953,"9781593854461",2007-04-12,178,,eng,
10041,1198,"9781593974800",2006-09-05,13,,eng,
10042,1198,"9781593976729",2005-08-01,0,,en-US,
10043,1198,"9781593977733",2005-08-01,11,,eng,
10044,1198,"9781593977795",2005-08-23,12,,eng,
10045,147,"9781593978860",2005-09-30,0,,eng,
10046,1198,"9781593979263",2016-02-16,0,,eng,
10047,1198,"9781593979744",2006-11-14,0,,eng,
10048,643,"9781594030864",2005-06-01,372,,eng,
10049,1105,"9781594130052",2003-09-01,481,,eng,
10050,1105,"9781594130236",2004-04-01,532,,en-US,
10051,2187,"9781594160004",2004-08-01,64,,eng,
10052,1502,"9781594200298",2004-09-02,240,,eng,
10053,1501,"9781594200908",2006-08-03,371,,eng,
10054,1502,"9781594200939",2006-05-18,336,,eng,
10055,1502,"9781594201042",2006-10-24,896,,eng,
10056,1502,"9781594201080",2006-09-07,288,,eng,
10057,1501,"9781594201202",2006-11-21,1085,,eng,
10058,1698,"9781594480119",2004-08-03,496,,en-US,
10059,1698,"9781594480676",2005-02-01,220,,eng,
10060,1698,"9781594481529",2005-09-06,130,,eng,
10061,1698,"9781594481574",2006-03-28,352,,eng,
10062,1698,"9781594481925",2006-02-07,328,,en-US,
10063,1698,"9781594481932",2006-05-02,368,,eng,
10064,1698,"9781594481949",2006-05-02,254,,en-US,
10065,1476,"9781594482229",2006-09-05,255,,eng,
10066,1698,"9781594489259",2006-11-01,299,,eng,
10067,1717,"9781594513121",2006-09-15,242,,en-GB,
10068,156,"9781594710643",2006-04-01,125,,en-US,
10069,156,"9781594710872",2006-04-01,219,,eng,
10070,52,"9781594720352",2005-06-06,318,,eng,
10071,1847,"9781594731402",2006-02-01,403,,eng,
10072,1021,"9781594771224",2006-06-27,303,,eng,
10073,823,"9781594830204",2005-05-01,12,,eng,
10074,1147,"9781594831164",2006-02-27,5,,eng,
10075,791,"9781594831959",2006-02-16,0,,en-US,
10076,791,"9781594832284",2006-05-30,0,,eng,
10077,1147,"9781594835896",2006-10-09,11,,eng,
10078,1147,"9781594836114",2006-11-13,460,,en-GB,
10079,791,"9781594839412",2007-08-28,0,,en-US,
10080,1713,"9781594860164",2005-01-01,482,,en-US,
10081,1713,"9781594862953",2005-07-26,304,,en-US,
10082,1713,"9781594865671",2006-05-24,328,,eng,
10083,1613,"9781594970009",2004-10-01,56,,spa,
10084,1364,"9781594970986",2005-04-25,318,,spa,
10085,1613,"9781594971228",2005-05-25,128,,spa,
10086,1613,"9781594972072",2006-07-25,380,,spa,
10087,1665,"9781595140326",2005-09-08,256,,eng,
10088,1665,"9781595140609",2006-09-07,263,,eng,
10089,1158,"9781595191359",1991-10-30,32,,eng,
10090,1992,"9781595322326",2004-11-01,199,,en-US,
10091,1992,"9781595322357",2005-03-08,168,,en-US,
10092,1992,"9781595324382",2006-02-07,192,,en-US,
10093,1992,"9781595324399",2006-06-01,185,,en-GB,
10094,1992,"9781595324849",2005-04-12,197,,eng,
10095,1992,"9781595325556",2017-03-07,176,,en-US,
10096,1992,"9781595328403",2007-02-01,210,,eng,
10097,1992,"9781595328410",2007-05-01,216,,eng,
10098,1967,"9781595540454",2005-08-28,576,,eng,
10099,1967,"9781595542328",2006-10-29,400,,eng,
10100,1967,"9781595550446",2006-08-06,304,,en-US,
10101,1324,"9781595550552",2006-05-23,573,,eng,
10102,1960,"9781595580276",2005-11-01,228,,en-US,
10103,1960,"9781595581341",2006-09-01,213,,eng,
10104,1285,"9781595690364",2006-03-07,138,,eng,
10105,1285,"9781595690456",2006-08-15,104,,en-US,
10106,1285,"9781595690487",2005-11-07,320,,fre,
10107,1285,"9781595690555",2006-09-28,364,,eng,
10108,553,"9781595820310",2006-01-18,211,,eng,
10109,490,"9781595820617",2006-11-01,199,,eng,
10110,490,"9781595820631",2006-08-08,81,,eng,
10111,492,"9781595820716",2006-09-19,240,,eng,
10112,553,"9781595820938",2006-05-24,205,,en-US,
10113,553,"9781595820945",2006-09-13,208,,en-US,
10114,553,"9781595821065",2006-11-22,208,,en-US,
10115,553,"9781595821072",2007-05-07,209,,en-US,
10116,373,"9781595962805",2005-11-01,304,,eng,
10117,318,"9781596009202",2005-05-25,12,,en-US,
10118,318,"9781596009707",2005-07-25,24,,eng,
10119,453,"9781596057739",2006-02-16,372,,ger,
10120,1906,"9781596060241",2005-06-01,99,,eng,
10121,1906,"9781596060296",2005-06-01,114,,eng,
10122,1178,"9781596321281",2005-06-30,350,,en-US,
10123,1703,"9781596432949",2006-10-03,144,,eng,
10124,992,"9781596440784",2005-05-01,16,,eng,
10125,992,"9781596440791",2005-05-01,16,,eng,
10126,2244,"9781596590939",2007-05-21,0,,eng,
10127,1717,"9781596670235",2006-03-29,138,,eng,
10128,11,"9781596792371",2005-01-01,238,,eng,
10129,11,"9781596792500",2005-01-01,237,,en-US,
10130,1006,"9781596870413",2004-05-01,288,,eng,
10131,1006,"9781596871328",2005-10-01,310,,eng,
10132,279,"9781596911048",2006-05-16,448,,en-US,
10133,289,"9781596912311",2007-03-06,386,,eng,
10134,292,"9781596913233",2006-11-28,485,,eng,
10135,1196,"9781596921535",2005-10-01,518,,eng,
10136,1687,"9781596980204",2006-08-01,424,,eng,
10137,2190,"9781597221108",2005-12-31,392,,eng,
10138,2190,"9781597221283",2005-12-31,279,,eng,
10139,318,"9781597376853",2005-07-25,9,,eng,
10140,318,"9781597379519",2005-09-25,8,,en-US,
10141,1527,"9781597770071",2005-09-30,6,,eng,
10142,1527,"9781597770767",2006-01-01,11,,eng,
10143,1356,"9781597800440",2006-06-01,434,,eng,
10144,2230,"9781597818704",2006-02-18,224,,eng,
10145,295,"9781598160109",2005-11-08,192,,eng,
10146,295,"9781598160116",2006-03-07,204,,eng,
10147,295,"9781598160123",2006-07-03,184,,eng,
10148,295,"9781598160147",2007-05-01,192,,eng,
10149,295,"9781598160154",2007-08-01,192,,eng,
10150,1992,"9781598161984",2007-02-01,182,,eng,
10151,1992,"9781598161991",2007-06-01,179,,en-US,
10152,295,"9781598163179",2006-08-01,194,,eng,
10153,1992,"9781598163186",2006-12-12,190,,eng,
10154,295,"9781598163209",2007-10-01,192,,en-GB,
10155,1992,"9781598165760",2007-01-01,222,,eng,
10156,1992,"9781598165777",2007-05-01,203,,eng,
10157,1992,"9781598169461",2007-03-13,464,,en-US,
10158,47,"9781598184310",2005-06-01,425,,eng,
10159,38,"9781598184549",2006-10-01,136,,eng,
10160,1130,"9781598530018",2007-03-22,1327,,en-US,
10161,1130,"9781598530025",2007-01-11,793,,eng,
10162,1130,"9781598530094",2007-05-10,830,,eng,
10163,960,"9781598870299",2006-04-20,6,,eng,
10164,960,"9781598870541",2006-08-28,6,,en-US,
10165,1740,"9781599051123",2006-08-05,42,,eng,
10166,2238,"9781599150147",2006-01-08,252,,eng,
10167,697,"9781599869506",2006-09-24,101,,eng,
10168,697,"9781599869940",2006-05-17,88,,eng,
10169,697,"9781599869957",2005-12-26,88,,en-US,
10170,289,"9781599900056",2006-11-01,437,,eng,
10171,293,"9781599900674",2006-12-26,277,,lat,
10172,1748,"9781599982939",2006-08-01,212,,eng,
10173,1008,"9781600100291",2006-11-08,136,,eng,
10174,1132,"9781600100369",2012-01-03,352,,eng,
10175,1452,"9781600430015",2006-11-15,346,,en-US,
10176,2155,"9781600961502",2008-07-30,108,,eng,
10177,2155,"9781600962202",2008-07-30,324,,eng,
10178,1173,"9781740592055",2001-09-01,295,,eng,
10179,1173,"9781740594776",2004-09-01,128,,eng,
10180,1173,"9781740599245",2005-10-01,812,,eng,
10181,1173,"9781741042955",2006-08-01,440,,en-GB,
10182,1173,"9781741045918",2007-03-01,1284,,eng,
10183,1080,"9781790877799",2018-12-12,227,,eng,
10184,1383,"9781840025958",2006-04-01,128,,en-GB,
10185,2223,"9781840220551",2005-01-05,1431,,eng,
10186,2222,"9781840220605",1998-01-05,1488,,eng,
10187,2223,"9781840221084",2001-06-01,896,,en-US,
10188,2223,"9781840224535",2004-12-05,256,,eng,
10189,1991,"9781840233803",2001-07-27,72,,eng,
10190,1990,"9781840238433",2005-06-01,96,,eng,
10191,1435,"9781840460278",2003-08-16,176,,en-GB,
10192,2004,"9781840460643",1998-01-03,176,,en-US,
10193,1007,"9781840460872",1997-08-13,176,,eng,
10194,2004,"9781840462500",1997-04-23,153,,eng,
10195,1435,"9781840462685",2002-09-06,194,,eng,
10196,1007,"9781840465761",2000-08-08,176,,en-GB,
10197,2004,"9781840466386",2001-05-10,176,,en-GB,
10198,1007,"9781840466720",2002-04-24,176,,eng,
10199,464,"9781840680737",2001-10-01,205,,eng,
10200,464,"9781840681123",2004-09-15,160,,eng,
10201,889,"9781841150505",2003-04-01,352,,eng,
10202,733,"9781841155043",2009-06-01,275,,eng,
10203,736,"9781841156736",2002-09-02,653,,eng,
10204,889,"9781841157481",2003-05-01,528,,en-GB,
10205,734,"9781841157498",2007-06-01,528,,eng,
10206,1707,"9781841190495",1999-06-24,512,,eng,
10207,202,"9781841482644",2004-09-01,96,,eng,
10208,1403,"9781841491837",2003-11-06,818,,eng,
10209,1152,"9781841493114",2013-03-01,228,,en-GB,
10210,1403,"9781841493138",2004-01-31,467,,eng,
10211,1403,"9781841493145",2004-07-01,577,,eng,
10212,1403,"9781841493152",2004-11-04,644,,eng,
10213,761,"9781841542768",2005-04-26,608,,eng,
10214,263,"9781841580821",2001-04-01,395,,eng,
10215,262,"9781841581224",2008-03-05,654,,eng,
10216,655,"9781841591018",2001-09-20,240,,eng,
10217,655,"9781841591056",2002-12-17,211,,eng,
10218,1424,"9781841591063",2000-10-27,224,,eng,
10219,650,"9781841591070",2001-09-20,272,,eng,
10220,650,"9781841591155",2002-03-14,296,,eng,
10221,650,"9781841591162",2002-09-12,208,,eng,
10222,650,"9781841591308",2004-04-15,288,,eng,
10223,652,"9781841591384",2005-03-03,232,,en-US,
10224,655,"9781841598970",2001-06-29,888,,eng,
10225,775,"9781841811109",2003-01-04,128,,eng,
10226,2181,"9781841882543",2006-03-28,528,,eng,
10227,307,"9781841932514",2008-08-14,384,,eng,
10228,347,"9781841952871",2002-04-30,290,,eng,
10229,347,"9781841952888",2003-06-05,344,,eng,
10230,347,"9781841953670",2002-05-01,286,,eng,
10231,347,"9781841954318",2003-09-11,835,,eng,
10232,348,"9781841957173",2005-10-05,198,,eng,
10233,348,"9781841957180",2005-10-05,151,,eng,
10234,348,"9781841957951",2006-03-10,229,,eng,
10235,765,"9781842055069",2004-01-01,189,,eng,
10236,1530,"9781842122914",2001-12-31,558,,eng,
10237,1414,"9781842124024",2001-05-01,864,,eng,
10238,660,"9781842161906",1999-10-10,51,,eng,
10239,991,"9781842322765",2002-10-31,296,,eng,
10240,1358,"9781842430224",2001-04-09,288,,eng,
10241,1358,"9781842430248",2001-10-11,366,,eng,
10242,1358,"9781842430347",2002-03-10,422,,eng,
10243,1358,"9781842430354",2001-04-09,342,,eng,
10244,1358,"9781842430361",2002-01-05,389,,eng,
10245,1412,"9781842552476",2004-12-23,184,,eng,
10246,2175,"9781842931530",2005-10-10,246,,en-US,
10247,2174,"9781842931851",2006-07-28,672,,eng,
10248,211,"9781842991244",2007-09-01,74,,eng,
10249,1049,"9781843103318",2005-01-15,224,,eng,
10250,1256,"9781843170174",2003-05-01,248,,eng,
10251,1716,"9781843534099",2005-06-20,640,,eng,
10252,1716,"9781843534754",2005-10-01,1256,,eng,
10253,1716,"9781843535843",2006-04-01,363,,eng,
10254,1716,"9781843536161",2006-10-01,639,,eng,
10255,1716,"9781843537205",2006-09-01,325,,eng,
10256,139,"9781843540700",2003-03-15,449,,eng,
10257,139,"9781843540786",2003-07-10,272,,eng,
10258,140,"9781843541677",2010-02-01,262,,eng,
10259,138,"9781843541851",2005-03-01,295,,eng,
10260,138,"9781843543640",2006-01-01,229,,eng,
10261,139,"9781843544852",2006-11-04,320,,en-GB,
10262,636,"9781843607403",2004-05-15,196,,eng,
10263,955,"9781843910176",2002-09-01,88,,eng,
10264,955,"9781843911234",2005-10-01,160,,eng,
10265,2131,"9781844080083",2004-06-01,240,,en-GB,
10266,2129,"9781844080380",2007-12-01,441,,en-US,
10267,2131,"9781844082520",2005-11-01,240,,en-US,
10268,2128,"9781844082933",2006-01-19,351,,eng,
10269,1539,"9781844130801",2005-04-07,416,,eng,
10270,1695,"9781844132393",2004-05-06,160,,eng,
10271,1469,"9781844151455",2005-01-19,195,,en-US,
10272,761,"9781844164035",2008-12-19,768,,eng,
10273,762,"9781844164110",2006-12-26,254,,eng,
10274,762,"9781844164165",2006-12-26,767,,eng,
10275,260,"9781844350483",2004-07-01,246,,eng,
10276,1119,"9781844450930",2007-04-01,218,,eng,
10277,1390,"9781844494248",2004-12-01,96,,eng,
10278,974,"9781844560349",2001-01-01,3,,eng,
10279,2093,"9781844670222",2006-03-01,228,,eng,
10280,2093,"9781844670536",2006-01-17,224,,eng,
10281,2093,"9781844675739",2007-01-17,148,,eng,
10282,1027,"9781844740444",2004-07-16,391,,en-US,
10283,151,"9781845130497",2005-02-25,438,,eng,
10284,282,"9781845203344",2005-12-01,215,,eng,
10285,1014,"9781845400651",2006-02-01,384,,eng,
10286,1989,"9781845760182",2005-02-25,368,,en-GB,
10287,2097,"9781845760656",2005-04-20,144,,en-US,
10288,1361,"9781845882426",2006-12-01,128,,eng,
10289,1406,"9781846162664",2006-06-01,32,,eng,
10290,1465,"9781850522317",1991-11-01,534,,eng,
10291,2009,"9781851588527",1931-12-01,192,,eng,
10292,1393,"9781851681822",1999-07-01,178,,eng,
10293,1393,"9781851682348",2000-08-15,416,,eng,
10294,1873,"9781852339463",2006-12-01,175,,eng,
10295,1864,"9781852402877",2003-04-28,192,,eng,
10296,1791,"9781852421175",1988-06-01,492,,eng,
10297,1791,"9781852423285",1998-01-01,240,,eng,
10298,1791,"9781852424473",1998-01-15,155,,en-US,
10299,1791,"9781852424497",1998-12-08,183,,en-US,
10300,1791,"9781852426743",2001-02-16,181,,en-US,
10301,1792,"9781852428082",2001-06-15,317,,eng,
10302,1207,"9781852521417",1992-10-01,254,,eng,
10303,1990,"9781852864989",1994-06-09,104,,eng,
10304,2223,"9781853260216",1992-05-05,734,,eng,
10305,2223,"9781853260407",2001-05-05,592,,eng,
10306,2223,"9781853260735",1993-10-05,339,,eng,
10307,2223,"9781853261404",1994-08-05,278,,eng,
10308,2223,"9781853261480",1994-12-05,224,,eng,
10309,2223,"9781853264177",1994-08-05,704,,eng,
10310,353,"9781853754159",2001-01-09,288,,eng,
10311,319,"9781853991141",1991-06-01,127,,eng,
10312,319,"9781853993237",1998-01-01,142,,ger,
10313,226,"9781853995903",1999-12-09,232,,spa,
10314,2083,"9781854583529",2007-01-01,576,,eng,
10315,1354,"9781854591173",2003-09-01,192,,eng,
10316,1354,"9781854596017",2000-04-01,96,,en-US,
10317,1354,"9781854597687",2004-04-01,236,,eng,
10318,1354,"9781854598318",2005-04-01,192,,eng,
10319,1255,"9781854790477",2002-09-01,162,,eng,
10320,1419,"9781855325524",2001-02-25,96,,eng,
10321,635,"9781855384279",2004-02-16,260,,eng,
10322,220,"9781855495098",1995-09-15,90,,eng,
10323,220,"9781855496958",2002-07-29,0,,eng,
10324,733,"9781857024692",2003-06-02,365,,en-US,
10325,735,"9781857027129",2000-09-15,448,,eng,
10326,1316,"9781857093315",2006-03-08,80,,en-GB,
10327,655,"9781857150186",1991-09-26,664,,en-GB,
10328,650,"9781857150605",1992-03-19,594,,eng,
10329,650,"9781857150940",1992-10-08,509,,eng,
10330,655,"9781857151374",1993-03-18,848,,eng,
10331,655,"9781857151435",1993-03-18,432,,eng,
10332,651,"9781857151923",1994-10-01,1952,,eng,
10333,650,"9781857151992",1994-10-20,911,,eng,
10334,650,"9781857152234",1995-09-21,416,,eng,
10335,1636,"9781857152746",2004-05-06,512,,eng,
10336,1403,"9781857230758",2006-10-05,512,,eng,
10337,1403,"9781857232097",1994-07-04,912,,eng,
10338,1403,"9781857233940",1996-06-13,451,,eng,
10339,1404,"9781857236071",1998-07-16,503,,eng,
10340,1403,"9781857237252",1999-02-04,383,,eng,
10341,1403,"9781857238273",1998-03-04,416,,eng,
10342,1097,"9781857331646",2000-01-30,220,,eng,
10343,651,"9781857442021",1997-07-01,496,,eng,
10344,1353,"9781857880786",2005-04-26,296,,en-US,
10345,782,"9781857983418",2001-11-08,204,,eng,
10346,1262,"9781857988093",1999-01-21,160,,eng,
10347,782,"9781857988192",1999-05-13,368,,eng,
10348,782,"9781857988369",1999-08-12,672,,eng,
10349,782,"9781857988376",1999-07-08,226,,eng,
10350,1262,"9781857989342",2000-02-10,288,,eng,
10351,353,"9781858689104",2000-01-01,128,,eng,
10352,930,"9781859605158",2002-07-05,222,,eng,
10353,282,"9781859737095",2004-09-04,320,,eng,
10354,2093,"9781859840542",1997-04-17,98,,eng,
10355,2093,"9781859842782",2000-07-17,329,,eng,
10356,2093,"9781859842843",2000-07-17,150,,eng,
10357,2093,"9781859843307",2001-05-17,200,,eng,
10358,2093,"9781859843406",2001-09-17,296,,eng,
10359,2093,"9781859843826",2002-06-17,474,,eng,
10360,2093,"9781859843833",2002-01-01,430,,eng,
10361,2093,"9781859843987",2002-06-17,161,,eng,
10362,2093,"9781859846513",2005-07-17,276,,eng,
10363,2093,"9781859847862",2001-03-17,432,,en-US,
10364,2093,"9781859848982",1998-05-01,88,,eng,
10365,1857,"9781860428784",2004-10-01,15,,eng,
10366,1857,"9781860429163",2002-05-01,14,,eng,
10367,1954,"9781860460586",1995-04-05,314,,eng,
10368,925,"9781860460951",1999-12-26,341,,eng,
10369,2118,"9781860465024",1998-09-17,384,,eng,
10370,1954,"9781860465659",1999-05-01,304,,eng,
10371,1447,"9781860467219",2000-06-01,272,,eng,
10372,925,"9781860467769",2001-09-28,544,,en-GB,
10373,2118,"9781860469015",2001-09-20,346,,eng,
10374,925,"9781860469862",2005-12-03,326,,eng,
10375,2128,"9781860491818",1995-10-05,352,,eng,
10376,1931,"9781860645884",2001-05-04,224,,eng,
10377,1672,"9781861891846",2004-02-04,239,,eng,
10378,1608,"9781861974426",2004-04-01,227,,eng,
10379,1608,"9781861979339",2005-10-24,214,,eng,
10380,795,"9781862073296",2000-02-01,362,,eng,
10381,1375,"9781862074934",2002-04-17,272,,eng,
10382,795,"9781862076655",2004-08-01,209,,eng,
10383,1681,"9781862301382",2006-09-04,352,,eng,
10384,1173,"9781864503364",2005-07-01,216,,eng,
10385,478,"9781873448038",1994-08-14,240,,eng,
10386,513,"9781873982983",2015-02-25,252,,eng,
10387,1715,"9781877058332",2005-06-01,264,,eng,
10388,481,"9781877275517",2002-06-01,180,,eng,
10389,1061,"9781877741098",1993-08-01,176,,en-US,
10390,2084,"9781878823236",2006-03-01,512,,eng,
10391,1387,"9781878825018",1992-01-01,111,,eng,
10392,1387,"9781878825049",2002-07-01,128,,eng,
10393,1387,"9781878825087",2002-07-01,190,,eng,
10394,659,"9781878972187",2004-02-01,352,,eng,
10395,231,"9781879181489",1998-08-01,480,,en-US,
10396,1706,"9781879373563",1994-07-01,128,,eng,
10397,106,"9781879794061",2001-06-26,96,,eng,
10398,1575,"9781879965034",1993-05-01,37,,eng,
10399,1697,"9781880216620",2002-09-01,726,,en-US,
10400,1717,"9781880393338",1999-07-01,232,,eng,
10401,1903,"9781880656419",1999-09-01,240,,en-US,
10402,2032,"9781880685334",2004-12-01,381,,eng,
10403,2032,"9781880685358",2005-06-01,450,,eng,
10404,1368,"9781880823194",1998-10-01,194,,en-GB,
10405,1585,"9781880972472",2002-12-01,79,,eng,
10406,2240,"9781881244066",1997-01-01,450,,eng,
10407,367,"9781881475712",2000-06-02,118,,eng,
10408,42,"9781882647002",1993-08-01,503,,eng,
10409,1130,"9781883011017",1994-09-01,909,,eng,
10410,1130,"9781883011062",1995-10-01,1036,,eng,
10411,1130,"9781883011079",1995-10-01,1199,,eng,
10412,1130,"9781883011086",1995-10-01,1076,,eng,
10413,1130,"9781883011093",1996-01-01,958,,eng,
10414,1130,"9781883011154",1996-09-01,1088,,eng,
10415,1130,"9781883011185",1996-10-01,734,,eng,
10416,1130,"9781883011192",1996-10-01,916,,eng,
10417,1130,"9781883011383",1996-10-01,1520,,eng,
10418,1130,"9781883011499",1997-09-01,892,,eng,
10419,1131,"9781883011529",1998-02-01,869,,eng,
10420,1130,"9781883011543",1998-08-01,1012,,eng,
10421,1130,"9781883011888",2000-08-01,808,,en-US,
10422,1130,"9781883011932",2001-01-29,928,,eng,
10423,1130,"9781883011949",2001-01-29,848,,eng,
10424,1130,"9781883011956",2001-04-23,703,,eng,
10425,1294,"9781883398293",1997-11-04,112,,eng,
10426,1172,"9781883477370",2000-09-23,246,,eng,
10427,1010,"9781883937669",2003-07-01,128,,eng,
10428,1785,"9781884365300",2003-04-01,335,,eng,
10429,149,"9781884612466",2005-08-11,1,,eng,
10430,149,"9781884612473",2005-08-11,1,,eng,
10431,948,"9781885586421",2006-11-01,85,,eng,
10432,398,"9781885865243",2015-02-25,100,,eng,
10433,1165,"9781885972101",2011-03-03,128,,eng,
10434,1013,"9781886230354",2001-06-01,272,,eng,
10435,1458,"9781886350854",2000-01-01,566,,eng,
10436,1116,"9781886363069",2010-02-01,166,,eng,
10437,1808,"9781886968059",2005-04-01,226,,en-US,
10438,457,"9781887178945",1998-08-29,176,,eng,
10439,764,"9781887368797",2005-03-25,453,,eng,
10440,764,"9781887368889",2007-01-01,520,,eng,
10441,1306,"9781887726092",2005-05-09,323,,eng,
10442,53,"9781887953795",2003-04-01,96,,eng,
10443,1225,"9781888297010",1995-11-01,46,,eng,
10444,44,"9781888451702",2004-09-01,270,,eng,
10445,766,"9781888472400",2006-09-19,208,,eng,
10446,766,"9781888472424",2006-11-07,64,,eng,
10447,1736,"9781888690088",2001-07-03,220,,eng,
10448,1682,"9781888996289",2000-09-01,224,,eng,
10449,1984,"9781889032207",2000-09-01,162,,eng,
10450,1668,"9781889307152",2008-01-10,140,,eng,
10451,2046,"9781889963853",2006-03-01,80,,eng,
10452,802,"9781890159191",2000-06-15,220,,eng,
10453,1573,"9781890208288",2000-02-01,228,,eng,
10454,1876,"9781890318239",2019-02-11,125,,eng,
10455,813,"9781890447175",2000-10-13,200,,eng,
10456,813,"9781890447427",2006-11-09,240,,en-US,
10457,1875,"9781890995522",2006-02-01,74,,eng,
10458,132,"9781891190230",2006-01-30,136,,eng,
10459,1614,"9781891620416",2000-05-19,224,,en-US,
10460,1997,"9781891830433",2003-08-18,592,,eng,
10461,1997,"9781891830600",2004-08-03,224,,en-US,
10462,998,"9781891885266",2001-09-01,64,,eng,
10463,1020,"9781892062437",2012-08-20,139,,eng,
10464,1240,"9781892065148",2000-01-10,728,,eng,
10465,1154,"9781892145024",2000-01-01,58,,eng,
10466,800,"9781892295491",2003-10-01,188,,eng,
10467,1355,"9781892389381",2005-08-01,188,,eng,
10468,1922,"9781892391186",2004-09-01,208,,eng,
10469,1922,"9781892391209",2004-11-01,508,,eng,
10470,1922,"9781892391360",2006-08-15,231,,eng,
10471,1030,"9781892395566",2003-02-16,656,,eng,
10472,17,"9781892597380",2005-12-14,392,,eng,
10473,7,"9781893007161",2002-02-10,576,,en-US,
10474,1314,"9781894917124",2004-10-01,320,,eng,
10475,14,"9781894925020",2002-09-09,66,,en-US,
10476,2049,"9781895176407",1994-06-30,336,,eng,
10477,592,"9781896597669",2013-11-26,208,,eng,
10478,303,"9781897082270",2006-08-30,80,,eng,
10479,592,"9781897299029",2006-11-28,64,,eng,
10480,1322,"9781897784310",2012-09-01,192,,eng,
10481,1258,"9781898253341",2000-08-30,270,,eng,
10482,218,"9781898573456",1999-09-01,286,,eng,
10483,16,"9781899791668",1998-10-01,152,,en-US,
10484,357,"9781900826242",2000-07-01,128,,eng,
10485,386,"9781901447705",2007-03-01,375,,eng,
10486,152,"9781902538341",2004-11-01,128,,eng,
10487,1336,"9781902602325",2000-12-01,79,,eng,
10488,1336,"9781902602684",2006-11-01,87,,eng,
10489,203,"9781903015070",2000-08-01,62,,eng,
10490,1048,"9781903252048",2000-10-01,256,,eng,
10491,663,"9781903254387",2010-02-05,544,,eng,
10492,283,"9781903436318",2001-11-01,460,,eng,
