edition_id,editeur_id,isbn13,publication_date,num_pages,num_catalogue,langue_code,titre,infos
8797,2121,9781400076956,2005-02-08,406,,swe,The Return of the Dancing Master,
8798,2113,9781400076970,2006-05-09,400,,eng,Maps for Lost Lovers,
8799,86,9781400077090,2005-07-12,272,,eng,The Sunday Philosophy Club (Isabel Dalhousie),
8800,2113,9781400077274,2005-01-04,352,,eng,Yellow Dog,
8801,2113,9781400077304,2004-03-30,832,,eng,Titan: The Life of John D. Rockefeller  Sr.,
8802,2113,9781400077809,2004-11-09,144,,eng,Einstein's Dreams,
8803,86,9781400078004,2005-01-04,410,,en-US,For Her Own Good: Two Centuries of the Experts' Advice to Women,
8804,88,9781400078127,2006-10-10,370,,eng,Wickett's Remedy,
8805,2113,9781400078370,2005-01-04,400,,eng,Out,
8806,2113,9781400078394,2006-01-03,319,,eng,Learned Optimism: How to Change Your Mind and Your Life,
8807,2113,9781400078417,2006-03-14,132,,eng,Last Night: Stories,
8808,2113,9781400078431,2007-02-13,227,,eng,The Year of Magical Thinking,
8809,2113,9781400078479,2005-01-04,224,,eng,Love,
8810,2113,9781400078653,2006-07-11,466,,eng,The Black Book,
8811,2113,9781400078677,2005-04-12,384,,eng,The Island at the Center of the World: The Epic Story of Dutch Manhattan and the Forgotten Colony That Shaped America,
8812,2114,9781400078776,2010-08-31,288,,eng,Never Let Me Go,
8813,86,9781400079094,2005-03-08,251,,eng,Operating Instructions: A Journal of My Son's First Year,
8814,86,9781400079179,2006-03-28,489,,eng,The Da Vinci Code,
8815,2123,9781400079278,2006-01-03,467,,eng,Kafka on the Shore,
8816,2113,9781400079377,2007-03-13,338,,eng,Company,
8817,2113,9781400079421,2005-04-12,320,,eng,Going Native,
8818,2123,9781400079490,2005-09-27,391,,eng,The Plot Against America,
8819,2113,9781400079612,2005-04-12,240,,eng,Mulliner Nights (Mr. Mulliner),
8820,2113,9781400079858,2005-04-12,128,,eng,Checkpoint,
8821,325,9781400080373,2006-06-06,384,,eng,The Crazyladies of Pearl Street,
8822,325,9781400080465,2005-12-06,240,,eng,Encyclopedia of an Ordinary Life,
8823,477,9781400080663,2006-10-24,463,,eng,Thunderstruck,
8824,863,9781400082797,2006-06-27,276,,en-US,The Laughing Jesus: Religious Lies and Gnostic Wisdom,
8825,325,9781400083114,2005-05-03,368,,eng,Blood Done Sign My Name: A True Story,
8826,807,9781400083411,2003-09-01,412,,spa,7 hábitos de las familias altamente efectivas,
8827,1143,9781400085910,2004-04-06,6,,eng,Artemis Fowl (Artemis Fowl),
8828,1144,9781400091058,2004-08-10,0,,eng,Haunted Castle on Hallows Eve (Magic Tree House),
8829,511,9781400092963,2004-03-02,224,,spa,Me Alquilo Para Soñar (Taller de Guión #62),
8830,86,9781400095087,2004-12-28,128,,eng,The Finer Points of Sausage Dogs (Portuguese Irregular Verbs),
8831,2113,9781400095285,2005-05-10,272,,eng,Blood on the Moon (Lloyd Hopkins),
8832,2113,9781400095292,2005-10-18,288,,eng,Because the Night (Lloyd Hopkins),
8833,2113,9781400095308,2006-08-08,288,,eng,Suicide Hill (Lloyd Hopkins),
8834,88,9781400095414,2005-11-08,368,,eng,The Promise,
8835,86,9781400095469,2005-09-13,608,,eng,The Greenlanders,
8836,2113,9781400095568,2005-10-11,224,,eng,How We Are Hungry,
8837,2122,9781400095803,2004-10-19,112,,spa,Memoria de mis putas tristes,
8838,2121,9781400095810,2006-02-14,375,,eng,Before the Frost (Linda Wallander),
8839,2113,9781400095957,2007-01-09,252,,eng,The Brief History of the Dead,
8840,2113,9781400096084,2007-09-01,362,,eng,Blind Willow  Sleeping Woman,
8841,86,9781400096190,2005-07-12,464,,eng,Desert Queen: The Extraordinary Life of Gertrude Bell: Adventurer  Adviser to Kings  Ally of Lawrence of Arabia,
8842,86,9781400096220,2006-02-14,464,,eng,Beowulf: A Dual-Language Edition,
8843,86,9781400096466,2006-11-14,352,,en-US,Flashman on the March (The Flashman Papers #12),
8844,2113,9781400096473,2005-11-08,459,,eng,A Taste for Death (Adam Dalgliesh),
8845,2113,9781400096718,2005-05-31,646,,en-US,My Life  Volume I: The Early Years,
8846,2116,9781400096893,2005-11-22,503,,eng,Memoirs of a Geisha,
8847,2113,9781400096916,2005-09-13,320,,eng,The Complete Stories of Truman Capote,
8848,2113,9781400097029,2006-08-15,195,,eng,The Sea,
8849,2123,9781400097036,2007-01-09,445,,eng,Arthur & George,
8850,325,9781400098026,2005-05-10,336,,eng,The Eiger Sanction (Jonathan Hemlock),
8851,325,9781400098033,2005-05-10,480,,eng,Shibumi,
8852,325,9781400098040,2005-06-28,288,,eng,The Summer of Katya,
8853,325,9781400098231,2005-07-26,352,,eng,The Main,
8854,1924,9781400102723,2006-10-01,0,,eng,Gulliver's Travels,
8855,1924,9781400102952,2006-10-15,0,,eng,Blind Willow  Sleeping Woman: 24 Stories,
8856,1924,9781400130214,2005-01-01,0,,eng,The Chessmen of Mars (Barsoom),
8857,1924,9781400130221,2001-02-01,6,,eng,The Warlord of Mars (Barsoom),
8858,1924,9781400132744,2006-10-01,0,,eng,Madame Bovary,
8859,1924,9781400150687,2003-01-01,0,,eng,The Tragedy of Pudd'nhead Wilson,
8860,1996,9781400307845,2006-05-10,113,,eng,Writings to Young Women from Laura Ingalls Wilder: On Wisdom and Virtues (Writings to Young Women on Laura Ingalls Wilder),
8861,1996,9781400307852,2006-05-10,116,,eng,Writings to Young Women from Laura Ingalls Wilder: On Life as a Pioneer Woman (Writings to Young Women from Laura Ingalls Wilder),
8862,1967,9781400307869,2006-05-08,128,,eng,Writings to Young Women on Laura Ingalls Wilder: As Told By Her Family  Friends  and Neighbors (Writings to Young Women on Laura Ingalls Wilder),
8863,2096,9781401200138,2004-06-01,320,,en-US,The Filth,
8864,507,9781401200190,2002-12-01,288,,en-US,The Invisibles  Vol. 7: The Invisible Kingdom,
8865,506,9781401200688,2003-05-01,96,,eng,Oasis (On the Road to Perdition),
8866,506,9781401201937,2004-03-01,144,,eng,Arkham Asylum: Living Hell,
8867,2096,9781401202170,2004-06-01,144,,eng,Transmetropolitan  Vol. 10: One More Time,
8868,2096,9781401202224,2004-11-30,231,,eng,Fables  Vol. 4: March of the Wooden Soldiers,
8869,506,9781401202422,2004-10-01,144,,en-GB,JLA  Vol. 14: Trial by Fire,
8870,2096,9781401202453,2004-10-01,96,,en-GB,Hellblazer: Setting Sun,
8871,2096,9781401202569,2004-05-01,190,,eng,Fables  Vol. 3: Storybook Love,
8872,506,9781401203573,2004-12-01,294,,eng,On the Road to Perdition — Oasis  Sanctuary  and Detour — (Road to Perdition),
8873,2096,9781401203672,2006-10-18,140,,eng,Fables: 1001 Nights of Snowfall,
8874,2096,9781401204006,2006-09-06,104,,en-US,The Quitter,
8875,506,9781401204105,2005-08-01,224,,eng,The Sgt. Rock Archives  Vol. 3,
8876,506,9781401204259,2005-01-11,216,,eng,Batman: Arkham Asylum - A Serious House on Serious Earth,
8877,506,9781401204518,2013-04-09,208,,eng,Superman: Secret Identity,
8878,506,9781401204587,2006-08-16,288,,eng,Identity Crisis,
8879,2096,9781401204860,2005-04-30,166,,eng,Fables  Vol. 5: The Mean Seasons,
8880,2096,9781401205003,2006-01-27,190,,eng,Fables  Vol. 6: Homelands,
8881,506,9781401207557,2005-11-01,187,,eng,The Best of the Spirit,
8882,2096,9781401207922,2005-11-01,296,,eng,V for Vendetta,
8883,506,9781401209254,2006-01-04,224,,eng,Seven Soldiers of Victory  Volume 1,
8884,2096,9781401209339,2006-02-01,144,,eng,Kid Eternity,
8885,506,9781401209414,2006-03-29,144,,eng,Challengers of the Unknown: Stolen Moments  Borrowed Time,
8886,506,9781401209544,2006-09-27,192,,eng,Superman: Up  Up  and Away!,
8887,2096,9781401209995,2006-08-30,256,,eng,Doom Patrol  Vol. 4: Musclebound,
8888,2096,9781401210007,2006-07-05,143,,eng,Fables  Vol. 7: Arabian Nights (and Days),
8889,2096,9781401210014,2006-12-20,160,,eng,Fables  Vol. 8: Wolves,
8890,2096,9781401210076,2007-02-14,224,,eng,Neil Gaiman's Neverwhere,
8891,506,9781401210502,2006-12-06,128,,en-US,Sachs & Violens,
8892,2096,9781401210618,2006-05-01,128,,eng,Loveless  Vol. 1: A Kin of Homecoming,
8893,2096,9781401210823,2006-11-01,612,,eng,The Absolute Sandman  Volume One,
8894,417,9781401211325,2006-09-20,183,,eng,Emma  Vol. 01,
8895,2194,9781401211509,2006-10-04,144,,eng,Desolation Jones: Made in England,
8896,506,9781401211950,2007-01-03,192,,eng,Outsiders  Vol. 5: The Good Fight,
8897,506,9781401211981,2007-01-03,224,,eng,Manhunter  Vol. 2: Trial by Fire,
8898,2096,9781401212025,2007-04-01,203,,eng,Doom Patrol  Vol. 5: Magic Bus,
8899,2096,9781401212223,2007-02-28,128,,eng,Jack of Fables  Vol. 1: The (Nearly) Great Escape,
8900,2096,9781401212353,2007-04-07,136,,en-US,American Splendor: Another Day,
8901,506,9781401212483,2007-04-07,144,,en-US,Sgt. Rock: The Prophecy,
8902,506,9781401212636,2007-01-31,144,,en-US,Superman: Back in Action,
8903,1002,9781401300463,2004-04-14,384,,en-US,Pledged: The Secret Life of Sororities,
8904,824,9781401301019,2004-10-06,465,,en-US,Scar Tissue,
8905,824,9781401301361,2004-10-27,480,,eng,Feast: Food to Celebrate Life,
8906,824,9781401301880,2007-09-04,340,,eng,There's No Place Like Here,
8907,824,9781401301941,2004-11-03,336,,eng,Jamie's Dinners: The Essential Family Cookbook,
8908,824,9781401301958,2006-11-14,320,,eng,Jamie's Italy,
8909,824,9781401302207,2006-07-11,256,,en-US,Reduced Shakespeare: The Attention-impaired Readers Guide to the World's Best Playwright,
8910,824,9781401302337,2006-07-11,272,,eng,Not a Genuine Black Man: Or  How I Claimed My Piece of Ground in the Lily-White Suburbs,
8911,1002,9781401302429,2005-09-14,197,,eng,It's Not Easy Being Green: And Other Things to Consider,
8912,824,9781401303273,2006-09-26,197,,eng,For One More Day,
8913,824,9781401307783,2005-01-05,304,,eng,Wherever You Go  There You Are: Mindfulness Meditation in Everyday Life,
8914,824,9781401308209,2005-10-26,192,,eng,Wicked: The Grimmerie,
8915,1002,9781401308582,2003-09-23,196,,eng,The Five People You Meet in Heaven,
8916,1003,9781401359348,2005-03-16,243,,en-US,Being Dead Is No Excuse: The Official Southern Ladies Guide to Hosting the Perfect Funeral,
8917,368,9781401850685,2004-12-01,452,,eng,Illustrated Guide to the NEC: Based on the 2005 National Electric Code,
8918,529,9781401881542,2005-04-27,403,,en-US,Graphic Design Solutions,
8919,928,9781401903091,2004-02-01,128,,en-US,Mother God: The Feminine Principle to Our Creator,
8920,928,9781401910440,2005-12-15,0,,en-GB,Here We All Are,
8921,928,9781401911836,2006-10-15,240,,en-US,You Can Have What You Want: Proven Strategies for Inner and Outer Success,
8922,928,9781401917173,2007-02-01,298,,eng,The Power of Infinite Love & Gratitude: An Evolutionary Journey to Awakening Your Spirit,
8923,1859,9781402200458,2003-05-01,351,,eng,Sixty Million Frenchmen Can't Be Wrong,
8924,1679,9781402516276,2002-02-22,56,,eng,The Lord of the Rings (The Lord of the Rings #1-3),
8925,1679,9781402561016,2003-06-01,5,,eng,The Art of War,
8926,1898,9781402712753,2005-03-01,160,,eng,A Little Princess,
8927,1898,9781402713187,2005-03-01,160,,eng,Treasure Island,
8928,1898,9781402713194,2005-03-01,160,,eng,The Secret Garden,
8929,1898,9781402714528,2004-10-01,208,,en-US,Black Beauty,
8930,1898,9781402714542,2004-10-01,208,,en-GB,A Little Princess,
8931,1899,9781402714573,2004-10-01,213,,en-US,Treasure Island,
8932,1898,9781402714580,2004-10-01,536,,eng,Little Women (Little Women),
8933,1898,9781402714597,2004-10-01,248,,eng,The Secret Garden,
8934,1898,9781402714603,2004-10-01,224,,eng,The Adventures of Tom Sawyer (Adventures of Tom and Huck),
8935,1898,9781402718618,2004-09-23,224,,eng,The Easy Way to Stop Smoking: Join the Millions Who Have Become Nonsmokers Using the Easyway Method,
8936,1898,9781402725005,2006-03-28,160,,en-US,White Fang,
8937,1898,9781402726002,2006-10-28,305,,eng,The Adventures of Huckleberry Finn,
8938,1898,9781402726620,2006-03-28,160,,eng,Gulliver's Travels,
8939,1898,9781402726637,2006-03-28,160,,eng,The Red Badge of Courage (Classic Starts),
8940,2041,9781402728112,2005-08-01,144,,eng,The Book of the Dragon,
8941,1898,9781402732980,2006-05-28,32,,eng,Treasure Island #2: Off to Sea (Easy Reader Classics),
8942,1900,9781402736957,2007-02-01,151,,eng,The Three Musketeers (Classic Starts),
8943,2,9781403356208,2003-01-14,600,,en-GB,Lila's Child: An Inquiry into Quality,
8944,1435,9781403904560,2003-10-10,240,,eng,V.S. Naipaul,
8945,1882,9781403967923,2005-06-04,288,,eng,Strawberry Days: How Internment Destroyed a Japanese American Community,
8946,1435,9781403969736,2005-11-19,264,,eng,Tolkien's Modern Middle Ages,
8947,1197,9781405005227,2005-01-21,437,,eng,Hour Game (Sean King & Michelle Maxwell),
8948,1999,9781405034142,2004-09-17,702,,eng,Kushiel's Avatar (Phèdre's Trilogy),
8949,1198,9781405052719,2006-09-01,4,,eng,Whiteout,
8950,1204,9781405088565,2006-09-01,104,,eng,Miss Happiness and Miss Flower,
8951,2199,9781405117074,2004-08-06,376,,eng,The English Novel: An Introduction,
8952,2199,9781405122498,2006-01-01,307,,en-GB,Key Topics in Conservation Biology,
8953,2199,9781405151412,2006-10-20,182,,eng,How to Read a Poem,
8954,273,9781405153584,2006-09-01,744,,eng,The Christian Theology Reader,
8955,273,9781405153607,2006-11-13,534,,eng,Christian Theology: An Introduction,
8956,273,9781405161602,2006-11-22,273,,eng,South Park and Philosophy: You Know  I Learned Something Today,
8957,633,9781405211994,2004-04-30,36,,eng,Mr. Happy,
8958,632,9781405228183,2007-01-31,416,,eng,Den of Thieves (Cat Royal),
8959,1175,9781405823517,2006-02-01,357,,en-US,The Pursuit of History,
8960,2239,9781405835640,2006-10-01,135,,eng,The spire  William Golding : notes,
8961,570,9781406503258,2005-12-21,212,,eng,Stalky & Co.,
8962,570,9781406503432,2006-01-16,100,,eng,Flatland: A Romance of Many Dimensions,
8963,570,9781406506587,2006-05-01,656,,eng,Lost Illusions (La Comédie Humaine),
8964,850,9781406904833,2006-11-03,224,,eng,Right Ho  Jeeves (Jeeves),
8965,850,9781406929980,2006-11-03,162,,eng,The Clicking of Cuthbert,
8966,850,9781406942354,2006-11-03,192,,eng,Anne's House Of Dreams,
8967,1470,9781406947199,2006-11-03,356,,eng,Thus Spake Zarathustra: A Book for All and None,
8968,1667,9781406953213,2006-11-03,216,,eng,A Damsel in Distress,
8969,850,9781406955811,2006-11-03,88,,eng,The Admirable Crichton,
8970,739,9781410102157,2003-04-24,300,,eng,Adrift in the Pacific: Two Years Holiday (Extraordinary Voyages),
8971,739,9781410103277,2003-07-19,276,,eng,The End of Nana Sahib: The Steam House (Extraordinary Voyages),
8972,711,9781410402363,2005-09-01,245,,en-US,Uncommon Grounds (Maggy Thorsen Mystery #1),
8973,1866,9781411400429,2003-07-03,352,,eng,Hamlet,
8974,1866,9781411401044,2004-06-22,256,,eng,As You Like It (No Fear Shakespeare),
8975,1190,9781411665309,2005-12-22,100,,eng,Existential Meditation,
8976,1190,9781411677319,2006-02-10,256,,en-US,A Million Little Pieces of Feces,
8977,1189,9781411683051,2006-04-01,332,,eng,The Master and Margarita,
8978,2010,9781412040556,2004-10-06,615,,en-US,The Radical Right & the Murder of John F. Kennedy: Stunning Evidence in the Assassination of the President,
8979,2010,9781412086530,2006-06-05,296,,eng,Dancing on His Grave: A True Story of Survival and Triumph,
8980,2229,9781413480948,2005-03-23,200,,eng,A Dracula Handbook,
8981,35,9781413900200,2003-12-29,175,,eng,Gunslinger Girl  Vol. 1,
8982,35,9781413900309,2004-02-17,166,,eng,Azumanga Daioh  Vol. 3 (Azumanga Daioh),
8983,35,9781413901436,2004-07-06,174,,eng,Your and My Secret  Vol. 1,
8984,35,9781413901450,2004-08-24,182,,eng,Prétear  Vol. 2 (Prétear),
8985,35,9781413901474,2005-01-18,180,,eng,Prétear  Vol. 4 (Prétear),
8986,35,9781413902570,2005-03-01,158,,eng,Cromartie High School  Vol. 01,
8987,35,9781413902587,2005-06-14,161,,eng,Cromartie High School  Vol. 02,
8988,35,9781413902617,2006-03-21,168,,eng,Cromartie High School  Vol. 05,
8989,35,9781413902624,2006-06-06,176,,eng,Cromartie High School  Vol. 06,
8990,1017,9781414243672,2005-01-01,380,,eng,Swann's Way (Remembrance of Things Past),
8991,2033,9781414302683,2005-02-01,384,,eng,Shaken (Left Behind: The Kids #23-25),
8992,2033,9781414305776,2006-04-01,391,,en-US,The Regime: Evil Advances  (Before They Were Left Behind #2),
8993,2033,9781414305813,2007-02-01,351,,en-GB,The Rapture: In the Twinkling of an Eye   (Before They Were Left Behind #3),
8994,1747,9781414306346,2006-02-17,234,,eng,Looking for God in Harry Potter,
8995,2033,9781414307640,2007-02-22,346,,eng,Forever (Firstborn),
8996,2033,9781414309354,2007-05-17,355,,eng,Divine,
8997,1459,9781414500089,2003-01-01,112,,en-US,Jane Austen's Letters,
8998,306,9781415916292,2005-04-12,10,,eng,Never Let Me Go,
8999,306,9781415918098,2005-03-08,22,,eng,Undaunted Courage,
9000,306,9781415926697,2006-09-01,13,,eng,Eat  Pray  Love: One Woman's Search for Everything Across Italy  India and Indonesia,
9001,306,9781415929018,2005-12-13,26,,eng,The Historian,
9002,306,9781415930687,2006-07-18,384,,eng,Can't Wait to Get to Heaven,
9003,994,9781416500186,2009-03-04,418,,eng,The Good Earth (House of Earth),
9004,1827,9781416500292,2005-06-01,245,,eng,Treasure Island,
9005,1823,9781416500339,2005-07-01,144,,eng,Oedipus the King,
9006,1823,9781416500391,2005-08-01,416,,eng,Gulliver's Travels / A Modest Proposal,
9007,755,9781416500506,2005-03-15,400,,eng,Child of Darkness (Gemini),
9008,1564,9781416500520,2006-03-07,400,,en-US,Girl in the Shadows (Shadows #2),
9009,755,9781416501626,2005-05-31,352,,eng,Dirty Little Secrets (Marisela Morales/Dirty),
9010,1564,9781416502043,2005-05-01,1260,,en-GB,The Voyage of the Jerle Shannara Trilogy (Voyage of the Jerle Shannara #1-3),
9011,1564,9781416503590,2005-05-01,349,,eng,If You Dare (MacCarrick Brothers),
9012,1564,9781416505419,2006-06-01,575,,eng,Blowback (Scot Harvath),
9013,1564,9781416505495,2005-02-08,276,,eng,Have Space Suit—Will Travel,
9014,1564,9781416505518,2005-04-01,262,,eng,Tunnel in the Sky (Heinlein's Juveniles),
9015,1566,9781416505525,2005-05-01,288,,eng,Citizen of the Galaxy,
9016,1570,9781416507680,2006-10-31,458,,eng,Prayers for the Assassin (Assassin Trilogy),
9017,1564,9781416507772,2005-07-01,304,,eng,Where Are the Children?,
9018,1564,9781416507819,2006-02-28,416,,eng,Evolution (Star Trek Voyager: String Theory),
9019,176,9781416508953,2005-08-01,570,,eng,Wind Rider's Oath (War God),
9020,176,9781416509080,2005-10-01,722,,eng,Ring of Fire (Ring of Fire Anthology),
9021,177,9781416509349,2006-02-07,476,,eng,Strange Relations,
9022,177,9781416509370,2005-07-26,458,,eng,On Basilisk Station (Honor Harrington),
9023,176,9781416509387,2006-09-26,420,,eng,1635: The Cannon Law (Assiti Shards #8),
9024,1564,9781416509639,2004-11-23,281,,eng,Tehanu (Earthsea Cycle),
9025,755,9781416509646,2004-11-01,259,,eng,The Farthest Shore (Earthsea Cycle),
9026,1569,9781416509875,2006-04-01,356,,eng,A Hunger Like No Other (Immortals After Dark),
9027,755,9781416510871,2006-02-07,352,,eng,Playing Easy to Get (B.A.D. Agency #1.5; Vikings Underground #3; Immortals After Dark),
9028,1564,9781416513414,2005-03-01,576,,eng,Sahara (Dirk Pitt),
9029,1564,9781416516316,2005-07-01,367,,eng,Path of the Assassin (Scot Harvath),
9030,1564,9781416516859,2006-01-01,535,,en-US,Deep Six (Dirk Pitt #7),
9031,1564,9781416516934,2006-02-01,931,,eng,Wolves of the Calla (The Dark Tower),
9032,1570,9781416516996,2006-03-01,358,,eng,V for Vendetta,
9033,1564,9781416520382,2006-07-04,314,,en-US,Happy Hour at Casa Dracula (Casa Dracula #1),
9034,755,9781416520399,2007-04-24,336,,en-US,Midnight Brunch (Casa Dracula #2),
9035,176,9781416520863,2006-12-26,576,,en-US,Oath of Swords (War God #1),
9036,176,9781416521075,2007-02-06,544,,eng,By Slanderous Tongues (Doubled Edge),
9037,176,9781416521105,2007-01-30,384,,en-US,Bedlam's Edge (Bedlam's Bard #8),
9038,1823,9781416523727,2006-08-01,160,,eng,Billy Budd  Sailor,
9039,1564,9781416524342,2005-11-01,576,,eng,Pet Sematary,
9040,1564,9781416524359,2005-11-01,605,,eng,Everything's Eventual: 14 Dark Tales,
9041,1564,9781416524793,2006-04-01,736,,eng,Angels & Demons (Robert Langdon),
9042,1564,9781416524809,2006-04-01,736,,eng,Deception Point,
9043,1569,9781416525516,2007-03-20,474,,eng,A Wicked Gentleman (Cavendish Square),
9044,2225,9781416527299,2006-10-17,389,,en-GB,Controversy Creates Cash,
9045,1564,9781416530749,2006-04-25,418,,eng,Remember When (Foster Saga),
9046,1569,9781416530817,2007-02-27,416,,en-US,Scattered Leaves (Early Spring #2),
9047,1564,9781416531043,2007-06-05,275,,eng,Everything I Needed to Know about Being a Girl I Learned from Judy Blume,
9048,1827,9781416532354,2007-01-02,400,,eng,Ricochet,
9049,177,9781416532811,2006-06-15,597,,eng,1632,
9050,177,9781416532828,2006-06-30,617,,eng,Bedlam's Bard (Bedlam Bard #1-2),
9051,144,9781416534426,2006-07-01,416,,eng,Year Zero,
9052,144,9781416535201,2006-09-05,292,,en-US,The Guy Not Taken: Stories,
9053,1777,9781416535522,2006-11-14,261,,eng,Santa Cruise: A Holiday Mystery at Sea,
9054,1564,9781416537809,2006-10-31,602,,en-US,Dragon (Dirk Pitt #10),
9055,1777,9781416540267,2006-10-17,273,,eng,Darkness at Noon,
9056,1827,9781416541189,2007-01-01,433,,eng,More Twisted: Collected Stories Vol. II,
9057,1564,9781416542261,2007-08-28,467,,eng,Act of Treason (Mitch Rapp),
9058,1564,9781416543008,2006-12-26,448,,en-US,Everyone Worth Knowing,
9059,1777,9781416546023,2007-05-15,246,,eng,Falling Man,
9060,131,9781416600305,2005-06-15,186,,eng,Teaching with the Brain in Mind,
9061,1211,9781416903277,2005-06-01,160,,eng,Aleutian Sparrow,
9062,1841,9781416903376,2005-06-01,358,,eng,Emperor Mage (Immortals),
9063,1841,9781416903437,2005-06-01,362,,eng,Wild Magic (Immortals),
9064,1841,9781416903444,2005-06-01,344,,eng,Wolf-Speaker (Immortals),
9065,46,9781416905271,2005-05-31,196,,eng,The Boggart,
9066,1825,9781416908166,2005-11-01,208,,eng,Godless,
9067,1841,9781416908173,2006-01-01,347,,eng,The Realms of the Gods (Immortals),
9068,1826,9781416909057,2006-02-01,40,,eng,Amelia's Notebook (Amelia's Notebooks),
9069,1832,9781416912279,2006-09-26,326,,en-US,Here  There Be Dragons (Chronicles of the Imaginarium Geographica #1),
9070,46,9781416912330,2006-01-01,32,,en-US,Dear Peter Rabbit,
9071,1134,9781416915041,2005-09-01,24,,spa,Bailando al rescate (Dora La Exploradora),
9072,45,9781416916178,2006-06-01,352,,eng,Five Little Peppers and How They Grew (Five Little Peppers),
9073,755,9781416916321,2006-06-01,250,,eng,Same Sex in the City,
9074,1827,9781416917465,2006-05-23,306,,eng,Sun-Kissed (The Au Pairs),
9075,1211,9781416918080,2006-10-05,307,,eng,Peter Pan in Scarlet,
9076,46,9781416924999,2006-06-01,192,,eng,Dragonsong (Harper Hall),
9077,45,9781416927839,2006-12-26,176,,eng,Misty of Chincoteague (Misty),
9078,46,9781416933960,2007-02-27,128,,eng,Jennifer  Hecate  Macbeth  William McKinley  and Me  Elizabeth,
9079,1826,9781416935148,2007-04-03,32,,eng,Ghost Ship: A Cape Cod Story,
9080,1841,9781416939214,2007-07-10,250,,eng,Z for Zachariah,
9081,1827,9781416939610,2007-05-08,271,,eng,Crazy Hot (The Au Pairs),
9082,755,9781416947400,2006-12-26,208,,eng,He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,
9083,2099,9781417499731,2005-05-31,56,,spa,Una Vida Con Proposito Volumen 6,
9084,2024,9781417618255,2002-10-01,505,,eng,The Shining,
9085,2024,9781417622856,2003-07-01,336,,eng,Salmon of Doubt: Hitchhiking the Galaxy One Last Time,
9086,2024,9781417626281,2001-06-01,448,,eng,White Teeth,
9087,2024,9781417629756,2004-06-01,144,,eng,The Best Is Yet to Come (The Amazing Days of Abby Hayes Super Special),
9088,2024,9781417629763,2004-07-01,97,,eng,Knowledge Is Power (The Amazing Days of Abby Hayes:),
9089,2024,9781417647118,1999-03-01,127,,eng,Billy Budd  Sailor,
9090,2024,9781417699674,2006-04-01,186,,eng,Kristy's Great Idea,
9091,2024,9781417735983,2006-02-01,417,,eng,One Hundred Years of Solitude,
9092,1077,9781417911837,2004-04-16,300,,eng,The Best Short Stories of Edith Wharton,
9093,1325,9781418503468,2005-04-06,268,,en-US,Living on the Ragged Edge: Finding Joy in a World Gone Mad: Workbook,
9094,1967,9781418505578,2006-03-05,226,,en-GB,Twelve Extraordinary Women Workbook,
9095,1077,9781419120022,2004-06-17,64,,eng,Flatland: A Romance of Many Dimensions,
9096,1077,9781419150012,2004-06-17,208,,eng,The Suppliant Maidens/The Persians/Seven against Thebes/Prometheus Bound,
9097,1077,9781419154072,2004-06-17,84,,eng,The Birth of Tragedy,
9098,1077,9781419161308,2004-06-17,76,,eng,The Art of Controversy (The Essays of Arthur Schopenhauer),
9099,1077,9781419163869,2004-06-17,72,,eng,The Girl With The Golden Eyes,
9100,1077,9781419172694,2004-06-17,48,,en-US,The Metamorphosis,
9101,1077,9781419188510,2004-06-17,48,,eng,The Works and Days/Theogony,
9102,1679,9781419311741,2005-03-02,10,,eng,In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency),
9103,1678,9781419317262,2006-12-01,6,,eng,The Curious Incident of the Dog in the Night-Time,
9104,1679,9781419326967,2005-01-01,9,,en-US,Anne of Green Gables,
9105,1678,9781419341045,2005-11-01,10,,eng,The Glass Castle,
9106,1679,9781419349997,2005-06-17,4,,eng,The Richest Man in Babylon,
9107,1070,9781419542206,2006-11-01,553,,eng,The Scarlet Letter,
9108,1070,9781419542244,2006-10-30,450,,en-US,Frankenstein,
9109,636,9781419950582,2005-05-27,261,,eng,Harm's Way,
9110,637,9781419953965,2006-11-30,290,,eng,Wicked Sacrifice (Bound Hearts #4-5),
9111,636,9781419954481,2005-10-01,272,,eng,Ellora's Cavemen: Dreams of the Oasis Volume II,
9112,551,9781420925227,2005-01-01,188,,eng,Civil Disobedience and Other Essays,
9113,551,9781420925289,2005-01-01,124,,en-US,The Picture of Dorian Gray,
9114,551,9781420925432,2005-01-01,119,,eng,A Room with a View,
9115,551,9781420926712,2005-01-01,88,,en-US,The Frogs,
9116,551,9781420926842,2006-01-01,144,,en-US,Phaedrus/Apology/Crito/Symposium,
9117,551,9781420927320,2006-01-01,80,,eng,The Trojan Women,
9118,2137,9781421500492,2005-07-01,256,,eng,The Art of Howl's Moving Castle,
9119,2137,9781421500812,2005-12-06,208,,eng,Bleach  Volume 10,
9120,2137,9781421500904,2005-09-01,184,,eng,Howl's Moving Castle Picture Book (Howl's Moving Castle Film Comics),
9121,2137,9781421500911,2005-08-02,176,,eng,Howl's Moving Castle Film Comic  Vol. 1,
9122,2137,9781421501420,2005-12-13,240,,eng,Maison Ikkoku  Volume 14 (Maison Ikkoku),
9123,2137,9781421501567,2005-10-11,196,,eng,Ghost In the Shell 2: Innocence: After the Long Goodbye,
